Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"OO/FBhWUcDptZSRxjUZEoIUWFBUuQZTzFUFYfwg","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","CAnSDEZAp/owDCiJuvkWbJkiiodZQfaUPhwEbnV","bTWJEUTAvFvmgSqCtFXjlJWa/eizpMNgXLOnFjX"
"X/ttUdQlVxIURBXPQmUSRSYgA/suPyjOjUGVBEU","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5012","rDRGiMjvJSdDYtwkCYTrzJGYBYxjLlTQSGI+hIC","TWdIllfUpkpkdSpmN/DQaCQGORRkEXUWWbgzGXe"
"dKGuIaLwpyXavlrOGVJeVC/UXTvwmsuUzWTWvPV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","VLINaJZJMaKSQhsmulLoQpNsYpVsYgLxvUiUwXg","hzQAjFMAqAPoAPgjVhzvIsxqSslRXUUxpyUNGcl"
"PFAFXfVXPVbTqgysfWRVQCjrRUersKpxaenXXjV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","UGsGvMoydjVvTwXVfTukhcwOtabIwDTAYmQldXv","pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd"
"jwGQOjFUuybOjIJQEmXMZgVfWeXLillHBnKVRhn",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09A4011","QQLpTyMTJKYYPSWdTSSskQ/cXboGnUtSVWbnHKD","fkUnZlVRyEHASemJuFSTIRKVyCQZVuNZZXJacmS"
"WuUVDPyIdHQYYQyZkTIBVVQZjTUuMdgtKMUzDqE",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09A4011","VWdCaUXZfUwPntKDkDsTtBIKswfTSkrmFlCRkVp","zNvPxeV/u+IAvkCcxZVqYVjkUMdayR+YxoFIYWb"
"U/SRdxZTbxudFdtVnQSG+SazMZryWYTXfbPZUjF",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09A4011","UVALIcuPIRAzXXRMFNymAYeWwKYnakhluVKybYq","RaZvYRnKBQRYk/hHcBtmRXHlVibVZcQYCBtWyQv"
"NTeJSZaRWGQOKjipYSUKzYTSEaHOrlYfpTRFofo","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A1702","QIYYBmlQSmKmAmYVtCSJTgLQ/UtUVBQynnEnaLy","QzbnjKTZvVjxOVMHrepRLmXreuBJunffhdUyhXh"
"fJymqrPwYqwaEBLSDzRWWD/RXWTPJVkYWxWNPqX","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","FTqRgGXXSnHVEmQNVTqCUUyd+NGYQsvFzzxsGkE","SQBvQfCodlCYUQznGZk/eAtAABNqEROlunPgoYc"
"PHaTbYAlCAJULsrLPrqjOXfGNddWuCWnhlhyNhU","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","UxaAVpHFRezjGsAdSxSAaXCStYNxGbOYqoLOhKN","CVGcjVxTntYGFrUvbzIPZARTORLTjxziSuSQLrN"
"RWe/zLfcgXaMsYyiZiHqsnkGkYmxoDBbaLikEwS","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5402","kyezgRzCLTSXjeijXWZfBJAcWOVTKFKwHQoYTVh","QfzjNREJykehmLRIWRrsPXSnrwXAFojdBXSKjXd"
"WQheSTEKFFxQrdnEfjWVsUnbwSFCijXaeuGKWVU",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09A4011","vvnOBURnVQAsANgwFKxmqXCagysPnLZxbzb/cWC","YZFRyjSwuYvQRnBQYOsMNWRCeRxZUGVypUXTzJC"
"fcyAXPaJlQxufFeSpTskudoSfvRbEQplRVJoDNn","HAUS",2020-01-24T00:00:00,2022-07-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09A1704","ftSWlLqCFDNxTNdvWrUDWULdYBlRAVwcPouvQoA","WvWbNOdSFZVwpcjWSkUDNEEfAXlynjXxogMrPZ+"
"EBOurZARXdTlmevpddYzYXXUJRDuxhyfnHmMYCU",,2020-01-24T00:00:00,2022-05-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA","Private Haushalte","J09A4011","KSpvWSsmKxAYWYXRJSPRrqYwUktPqlUScNIgvFu","UJjeZXnEtFMgPSOZDFioIWSRGWROYqWnDEVe/+y"
"aBAQSALKOtvPYWqVbUWjsMTGVaWvMSxRREnXJpm","HAUS",2020-01-24T00:00:00,2023-12-06T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","dcyYFS+HXuaZBclQCWVpNbHmSXqmWUmRXETrwQQ","DlfLqdkuwIesAcjgopUXBhYDNtPXPBJgWgGeSvy"
"zWEFDntLQTaiRiMCrbkoWMXS/gZUAYwgQtdiUCH","HAUS",2020-01-24T00:00:00,2024-05-21T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","TzeRSIgCEOwHRWFxRgokUTuVXAztdYqahDxeYQF","WGjPIOXWSSBcJyXYiSdajVHPuKUt+xBzhoijzBQ"
"ORNWTZTZYVAFvaTmbVpI/wrepbVpbaRARQAjKeB","HAUS",2020-01-24T00:00:00,2021-08-23T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09A1702","nRYwWHZLJRFWTIGAv/ydVgsRYkjmxXrjRPVRQxO","GZYXOYaQaQuqGSBICVbHBslHTnIClYWZimWUURM"
"roSkVTNUn+OVqosSVQK+gFWuQURWZY/XIDUWQxD","HAUS",2020-01-24T00:00:00,2021-09-07T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","zqa/YgdjhVYgTgPfFeBdZqybofZeTEQOZbRSEfN","fQINrLiEQ/LbqXLZgdyKHbnbRnnSoSGLFylYW+Y"
"U/vrexOxHDVSFuLQQWIiUWmwZXn/QcrephaZZen","HAUS",2020-01-24T00:00:00,2024-05-21T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","quJpSDPjGrZRZkUEHWZtXosUnSMoHcKTQaWFqPD","WGjPIOXWSSBcJyXYiSdajVHPuKUt+xBzhoijzBQ"
"koYJDLkIAfZuNWPaROKmo+lk/siesRWgrXsJNaj","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","dTOWlmWp+bshhxLuvVEXaTADfcoSXvjWBGTIoRw","GRJ+DhgQXmhUQWRVgLCzNTTQCRZOTPvZNYcSaTa"
"eWZQXmGfaTGkQvS+nSKENmJCBscGiybXHUrxuVW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","nSvOpsUNMVUIwklAEQKRclztwnJfzHHtVrZZO+C","SYsYAkTGVSudAimibyGYQyOvnIVpSEvg+VUjTPb"
"vUErRpCTTmagwvFRFuhUGPcCsENmuhuqWlVQQET","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","YUQfX/XRnxXOSNk/T+YLvBcbXTUYSnlnRHYhSNQ","TMTWD+JATzVmMkeYwrQIZztFMBBhJVDDQmWhaVl"
"JrkfDghnQyW/zmBkOtXBTBVnVXTpamglMw/HMme","1082",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","HcgtTnQizKpToTakwNkJ+QusPgisQlVZVvVRWZd","RrIAaMuGQkygoRckYjnQlSXSEUMhprXhXmZoJ/d"
"TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","OQzZjVxFXdOLCUZVbVSVkEmBZIZPSM+vGQSHZCs","pmvtJrxLBYJkRZQoGVipGHmSApWKhvsWrFgoMhd"
"UQezpQAOPCoHYf/IQcXEIyYkOFPzmjjeancxLCR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","lrtRVwWMulTwQFCGcFZR/THHYHQFlGzFfUKWf/p","TToseZSR/gRnrLAvhixREHteaReG/PmBgxjvWST"
"XQGwXBkZptKizsCUvXBMVeLTQGQ/VgxgojxuvZr",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","EPrUVyafpTyVnvHBKd+EhRQikMTjXWULRdPu+OB","HOqMNkGx+zNRwg+BRBlZtHVURgdQsHuEPtQYXaV"
"qUXYHPzVjweVNZXWBKPEQFdfXMBRu+JnKfVkVRb","1006",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","XM+ojgZITUfTXbIoBSzBMIRBKfLgQlRmUuTIBxz","VoTLVvsjSXtVNeJYansrRPQKRaPeMTPwZWYQDGG"
"iVAbSA+kkCbpXHwkSTJOkfaScNorXCTKdQPpNcB","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","htrFBcjs+hWKpJmMvUKDEosQsRUEfLPqInWTRRF","YYRfR/uVmGoGmjPYjsdUXlYSgTmBfTjRRClSDNT"
"wdidzGRVTEzBdXOgNTAQMsYxW+nqLeoK/kYRDfq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1701","c/HWCZYkiyzcGUrwjpZFZjiAwxQJoJiRUYQTVfZ","kyTwUbCaGoUlHTRWaBPSfvWnglESpIdrzuBty+I"
"zgJJwM+FPewqRWWlFRbYAUZmKVbsWivLppnLjLR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","WEWYQzQFZQbgWqQZSTFSBKVuUrVwuxeIQAYRwqM","yMogfzqMJszeUrqHLXZNMvgHJOGhpyY+FhVHZrU"
"sORXjBJ/XzUaVOnaXjDuYYVyfHjspwwLicUWlZ/","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A5403","fXdQxRJLTtycuyjDyGNhnMhYVpHGNIsowYUCCTU","crUOtQGdBEnzhVYtkXRvWok/vUYw/NdQcvXkBZT"
"AJLix/LiyohepoOImLJCdNFgaEOqfYYarzkLhAQ","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09A1704","liPqeXsRHDRBWpLisaEsSHARTZQQWTESWAWTZSI","tMRaHWYrr+lkGILQZZQjPFZHfJQhnvyJqjpocWE"
"exTUfXNtAAgJmr/gSdTzIeURueBRFHNpYNNyrVV","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDE 220","Verlagsgewerbe, Druckgewerbe, Vervielfäl","J09A6104","jtnPhowZYTyYKGQURhlOCTMOGEmelzUSGHXXEfM","m+cQpcMTVjWutfscxKUvVXv+adpQKQyZWkvqUZT"
"dDULiLmPR/VlQEdOTUZj+jrWtKkhctDYPbBWyCE","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5405","ETKSnUVQSRHeAeASkeWTUVMrjRTVVe/QIUXsJS+","BtEiNWXXRQVLVewanavpmrGNpa/lQoYhzqSzYGe"
"ZvjZJTF/fQHQmUDzVF/CjGZfFmDHhWiZJqXLITn","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5406","SwVYdsVWIgAbnHAVrBtyusSZXGauUxObNTSFdjj","UrKSZoxWQzYgqeLlYLitCrWEDAyfSsFWAaTURUA"
"XmZSTWASsbLTVUjuYUQEhdxQcwSaYEP/TfcoiYp","1153",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5406","PUSSXkrtIkQkH+kaUXYCReXUMOryRLgUzRXmMDJ","jSvRZhRuDzG/rDHUKpMHYXB/KppTuZYYisRXQeL"
"VTctwFJSRRMp/Sg/RSidchcVmwoZQEEvRUKCJeQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6101","qhOWSvksVVbiqVzMIYJhqeuKoALWHBMY/sWXDQI","eESVYtSmOvGzrZhVQWaE/UtKVSizwVcIRksDLRm"
"ZYSAvyMhULnIbYtFYUoQ+VssJStBLZdMVhSYteR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6101","MVOdXlGaejRTvyECwMSmrHwLWNkoaCkJgXQfY/Y","RrVriZWhrTlyYRmUUGrVgutZPfaApEQPfuYuBew"
"JainoAAIrbjjeq/ZXWW/bplvZAmkGK+PLPhLb/Z","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","uBFYytxVNfRXGWQhhUyzSwllUXtRsxQS/GDFVMx","RQYsEtEqjAqHVWYTZTliBaxrTjWWFpsoNIoMSZq"
"U+NvFTYeAYwKNEqAWBcySrQXXPZVXiCjVLRRTIU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","yGHzCKkyXCabBaEEcwiTBVXWUrSQaHQFQzkVRRa","BQ/kwchaDeqgSyRWRrdZYiJlDmIEHySQSMYESAr"
"sSiCJyFZENQsFcSEenEoLSGKuYeAPtGvUVbX/dO","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1703","yOVOUWUFEao/MPChUFnr/UrpnTHKUvUfTyQYBAk","fuDlyMBxUBBLwJdpqktrbSqccjYeDuSSXpabABW"
"bSQTlKvdrSEGIRbdYSeTrobxVaKwEQvXk+rlYuS","IMBI",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","GGA 535","Lebensmitteleinzelhandel","J09A6103","'+uZLdwFeV+YiffOVDbpWvZXWgxXwOpdlEGWTV+Q","NmxejRqgaUpZZFgbvVATZORGFtsqVtNLySZRMVA"
"siXhRkBQMPsdetz/ZWRqlGFlXMOFAQdRQMDQHP/","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A6102","Lo+sTnXsfuiVgBofYUGEumUPZQyPWOvDUSFzlWR","WDGledZoXOTBCZYrJXMcWIiUdhsW/IYsXsTMecs"
"ogTOQxR+WXtH+NrULvTyOUMhj+cNpOucyhnQRgb","BUER",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09A6104","gCYpqdcQEsQtSTWJt+cwfvdCJLdzMswlLFXmBIc","UNSYWMVTWQyVLtLSHUEjvNkXH/qMcwsTrUJUzIX"
"zNGSmrPfcfgaLWXIeVEXgseMNOUdVlWsyZnGoWZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","STdOwiOSMVZPVYOmWsrlUjHiWUynxgnBfSYSFiS","tF+lWeTMjvkEJRRVMOgLiKJJVmWHtuWUVhRQwMf"
"oUVnerYyuiQa/nyDylhBcWvSxXVdXgHLaQeWAAH","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5403","icWUoBOIodaUZcnSQsYWSecUNRraKdCkTupYfaI","qllpDY/rZZ+kjmUyDrzoTFVEjZWVmOivTBQTeXv"
"YYLqSZWA/xqReXFMpXRITT+liVAIaqSSgm/vnhI","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5404","pJtWfDMfCGZVOiOSVgqkRpXvXRpfOVPTRxJPtBD","zUmbWvyfYyMBYQMzRSTJSDWJR+lDVgZHgQbdi/x"
"XMhhEJOzUiDvQTawZfFXpHIKdhSbKMvAEJFTftz","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A6103","AKKDPAYolTiqWpJYQUjtWXYYyMVbpjbaVglrdFr","gfAWSZLXOpjCCXipxlAKRwEpJjcxGF/OhcMloCQ"
"XARfBlKBgBUopROhhTlRTwlyqUPZrAGDPCVsKNU","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A6104","vY/jbTXPQdhCAxqIxLstLUxqPhbAXFpInQGFhYJ","aEQZWiH+GdQzQcJSIglMfAJvvRXMixTzmZvLWDQ"
"wXYaKtacRWBTtVguOHbFxDDgxssWNURYDxgXKVj","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6105","Wj/SWsjAnZqSOdpTUbchZVQTUZtYxSQCIWgvUtK","YvORUOQZSwIVzAYVbjfMVTfNMJFzyRXwaVzVkGO"
"GLUXyN/DYzSKSrAUwCFnhctTsThXBoXXjYAkXOV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A5406","'+wzQ/hC+/EmhBYYOM+nmQGNPnLmSVsRVYssHqYv","mgQSuDTWgBojEf+SQmnhtkVYYWgcbaKSRVQScXA"
"GuUMTfrFsuaRFJfuOxluPPQnVHYRUkiurRYYETr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","fKZSkCMu/ZyHWCRvcUNAgFM+LArswACkDUjPnTR","yRWRqfVhmAaLhsTUESRVbVQQEPAVljZfwxQXroT"
"ZSSaUhluTyWWYmPWSjPaRLXMYhgGKuNVYbOrOMV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1704","mJgXqTYGWsMDYVULbUrzuwwVTgQBUQfwTFZBXtI","X/MSvNIQdfnSxO+nQKZQpOUObqIKT+xYKVUtCcR"
"JYovgpScVXVz+XmvJDYwZnAasQZPvXBpBwXvpBz","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09A6102","qvSgXrxohIHBwXXvHLEZTQXAngXYOKvvVmYRizU","mbNZQOZFbZdyLpCtEz/UblFTwHGlcjFEUxoDWoC"
"QPujUCYoRqyzWFi/vkUqfITWB+RZLTIFZXDU/RJ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","LZeGIadw/RJOTgGlZtUwfZtCfhgbbYYvWI/uzfd","OCSh+fVubwqZUubDoAZuTZVYRorzkD+plhXZVxA"
"XPXWzXSLJBrct/LXzZZK+glGSNWS+bORUbysLRp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","eSdYXsZVBlFFJaWsYViaEnryfLd+LVWCz+eFfnk","x/cbtERGXrvtiNbDbqrohdxOQfSfskXQl/ZQ+xW"
"ZVUvItBrTWsSLjpZbFTcvkwYRLDrjf/SkPyBfZu","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A6102","GhNy+sRqUhSeQpTGftWgZzyzdP+KfAD+RdFCQQV","WDGledZoXOTBCZYrJXMcWIiUdhsW/IYsXsTMecs"
"zXgHmjXXUdTXWWBotAAGjTSTAXGPTugEYPzH+/Y",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","tgOGRqhtofZQ+nqjY/fD/eeYDqPpBmbtJilYSBb","CjFNTWzYAulbJKMQtFAGgcTVcgiRQJQCYMHHkLt"
"WavtsrmU+XAkMYqYQriDVVVBvOPXRKWEwaXtZRW",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","ThYbL+QlvzSFoWVPo+slMzGMIywrZcxsFQJWM+v","cHF/cnFY/iZpQWplHarQAIqsohTQXWGJYfVHSVM"
"pHOQFEMtvQAfUflmmWGrIDPwrQorSdDmlhtaPnT",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09A4011","BjaQuhbQDUFVNRfzxRN/YgloxsmDofxZhwmpTRW","quQWjVGeibtYcmEcxBFoQychSWdjmuOoCMYUuMg"
"ImtmxmxtVSSYKh/pxRQRczrofutE/VmbDKVSbPz","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09A1702","sGVUdH/VSWcTBCHYhcTGiSSdRCaBcWBwdO+CtLV","BDsKbTYGdcKZZG+oh+syWaZUfUaZcaiWrFTRDST"
