Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"chvhVqKt/lQwsF+qts/TZScAOwSKpUV+MWQXSUw","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","RiGRlkqwYohebWVWHOPLEYdGTRQvbawmseasMEO","jPNhTlEUiFRIyxkdVTOuUqplVRsIsEotZLV/g/U"
"WcXtSzXxLHRQotDtmFXJKyWOIVOIFyR+bULot/N","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","PJQGOFxtWXZeHHVcTSmXZeZzdhYiWFbVAYV/oGT","E/ehWEVWSBhQxzrLvNSmxmNuRuMorgTZuUXDdjI"
"vRR/gWGvVXZkSVvVD+VuDgQTmbQdmFxVWQJettQ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","WL+SLRaUHXhNMgwSxVyWQNTURbSIEHyrvPHbfXN","QgLAnSqaFDUklsTvPSXPJEeWMxjoZXZCj/WzDhH"
"iuooHTZNNOvSRkaNmhVSYUAiNUbTVnJdavWAbKe","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","RTSQZCqArSoAhnYTrAsutjbTebYV/BaMIJvZmZl","QzGjIITzgUNWasOXkzgohcMNJXBBBrsWgvMTwVq"
"DZkMZzIWpJAOWrszqWtTFhYfzhVEGfDg/jlWUjo","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","aBDQQFldB+TmFqJLWQK+QuLrPqTYwqaBLJTvN+G","UdfHZmESiODYfBWWZBZrgcgaQVqlVDuEMoQPbSm"
"Xbn+RoAhKAvUongoQoUjAIXQgUe+hEHrJtnkauP","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","geXdzUTJtQYpJWSTXnBuPwNqDupdVJWwSR+Gavc","xUhcwAItALm/zshXISAGcSHSxVXPFWLWufqZmHT"
"vROOBWjVnSvZXQ/ZWDVHTMPcZm+BUSpAgfUQxFV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","nSjdFgnwY/WjZTvoRtrcUlrxQdLjrkqud/OhHHv","BKwfvHPYzPfXYPfdwLbWIGipXNviCQQnXZOeBWf"
"bIAhRkrEQSpYelOa/pdpXhaGoznUSRt+zKXvnGg","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","HAgPwydNgZZEPdbRKTOXf/FRZ/RwBjkzIcYpWFZ","PPveiEHpsGaaQwaVybmlat/qpMBkTk/RlRmsgbf"
"VrRWYieQRQkuUOSRBeWsbfEeUUFdgZrdvTdbwpL","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","UXwoXmnXibjUohyzonQSqzHLGwVVbAnhVQoEftz","tpDVDZwtXjB+qWxQQTRRWVuQTCAVvPqYUNSoQTW"
"fVnRELPtOAJpkdVQzntcmmZGRZnPIQUSmAMSKSJ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3012","KpEVoallQfScCAavNJzqXOVtkOn+YbnAyzdKlXC","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"ZDZDXTy/YxFBwpwmJsiKWij+YZFE+bvKwUCvJiS","NORM",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 285","Oberflächenveredlung, Wärmebehandlung un","J09D5473","wKlCvPWSTXGLxKqumyTEmZVWSVDkmuofUpfobji","LmEYThQDu/ymO/ceHXRBsTshBXXSMGZGTUTarws"
"iZpnGQvxiEkgQVYaiUGwVEWMXPGQvSHlWNIXShl","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","r/VdPJZznDlWEBsgmj/XEAGnpgDfSYnYbvCVIRg","lakUeQZzsySUuYWpQcrdQzsjUTyNsCJtCyYLAAj"
"fMnVbHZWCePTixtijFiFXgScaYfzUVhK/jdNuZn","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","SXdklUWygsZsTWSGTrNPqdYsFvBHCOcXz+wZkbN","lrZgQK+fMMrUVVbjGTamUMWoZQciTnvxfVuNVxj"
"UUl+WhWa+RwRKWfNDgwOWJffWKY+wuYMvRpyBU/","HAUS",2020-01-24T00:00:00,2024-07-04T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","hnqmFb/H/rLBWQULyEJNpSBeUmLurTLqRQQNhMm","TVtssnfYEWyBXqNMZrsRI+DsnPiUHUrjCTvZxeF"
"dFOFlEjSmcdTaByALITQIoQB+MITVKXPRYSSXko","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","NfEAWPdlGXwXfeBbMlIZnYlwxWuOwGWzXiQWSXZ","YPidrZWPRseWcRdKXATjzSDYYlJdcHcltSLAFIP"
"AIXtUiWaGSIUkXaryuqkWBdhduBjIhKxTSgnLZM","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","hQDwST+/OEdlpFBhLFRXRG/uHBNEjIJOWqRWpCT","KshWwYVWSWVNoNbZZpKI+wbXWVoWmXllIUXecrZ"
"RuLfIUbeltO+HkNRRLhcXZ+IRcDqmANRPWNPoWA","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","XWViUoeXTMrURqEqqWTcKEXgip+zTiRmFkMdiws","YYGEb+ienFFUYCRaEnTWaoTBYrNMWADCIEFRhTN"
"nLxXUetIQUyzdAQQ+WEUMOKWjEfGdyHVoYKwaIq","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","xgUYJTCWRuwVczrdQcDDtHRGXakDeGjP+HmTfCZ","sYcOYwRMCSjYXjTFSTOVGAhoQHQcsUQV/iwUQEB"
"bYztxLyXCzaXpZREBRsXU+MTUW/QwIRls+ZHpZu","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3012","/pQmqrVVpeYcZuVmbCduOPSrSVvhercVUcHWEwU","UsGeVxRjsRHuiQLRniR/LgvuVOPeRBxBUiuQWxx"
"zYlQVAWXiSUrsSdMXX+CAECCRymUSHwRdtNWwMC","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3013","jPEUAqrPoILQYWhCRHGXxBmPjJiZGZnsLdoQjlA","XxUQS//ESHwICJDSehYZU+StZyugdeyJQVwWZyI"
"gNlTYTdvTPgSWpoVqmRYkLwOGTHDfvmVwRcZvrq","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6242","SzDRVVRd+iPHHQHUcMWlYunvWNJKCjTTIxhxYRu","TjUdvaQmYWqYjwSfIgIASYdWRHLpBkRPpFelWFJ"
"RZnkkrQznhQnQEQZSYswQuTWxKYHUZWI+akNGuv",,2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA","Private Haushalte","J09D4011","srfiQASGBNxGoUEkBc/ZkfSWhxVtCCS+IF/VlLi","eotgLNWVZeCSRvYa+TU+aQZoI/pwYBDlVssSYW/"
"yLpkCDPvU+IgvLnS/B/ftVjuVquYfA+ceefpQn/","HAUS",2020-01-24T00:00:00,2021-03-19T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","SQPTEDRWPHCLvjMmQLdhsCmWQuSQcUVR/FATGFl","QRXLBETxtnWPirPYyHbgRXSSxUdlL/qSUqdu+Ik"
"uFaVSJRiBRptiTuKYmrbSLiyfkOvcsNmAud+W+f","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","OCx+Wdw+PNVLVQhuVv+bMhNSGgEpHQAFYsgQzcQ","vSxwibhSYItPNrsozJAToYfCxJlyhswkVXMJpHC"
"TxtQuPPVQMXhTVIQQyQRoaMyEOp/IQMMRUkyVdA","HAUS",2020-01-24T00:00:00,2020-06-05T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","'+LnXSfoVQldSyRHLokJxCnkQUeptNDfjNrGzJgh","WQatQyXXwkirFUavSYXqfWG/qbTqkUtOLJYevPQ"
"UUXiOxRVWyLvRGnaaVbfiTVsgJEGrwZqfXLH+Op","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6246","wXmMkVYoFXoiRo/HfbvBELUEzKQVzxKwgYazsEW","ocQUUVtslwEXnXZKTeYRiYFkNRDKytnrkLQuIZY"
"ugPQwjqKUtcbxSWIcRTToLVjIsVBXqQWjXbvmyN",,2020-01-24T00:00:00,2025-10-31T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","oCQqzkScL/rFO/zAfjWMfvFjyLUQVUgEaDKRFkU","TaGSamzTVjhdLWKomEPOxbYvz+GTVrRQffURaUV"
"yrSWjZsrNcFqWFcrDQBMFLBS/SHAWODOnBIQQkv","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7021","WwQqnJmQRrSZtVqGLVngmV+QQlSVYXTvQwURjms","TWTOfQXkSjlMMQQEegcTaRWLRDSsEIZrv/Fb/+n"
"LYMOAWIVhdtsltFsDWQOTTfWCErJHO/GxvVSuCQ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","SBU/WYuTepxCYePMvNY/HZzxUshyQJNoRxEakYV","RJOVZTQZaLblfBbGQqASlBLxZugIwqBlIHG+efU"
"xbVQizJSS+O+mqECWYSrOlFjrULczYwZQut/ZEl","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","vqFoZhTyauoJjWBjZrUfgoNyybNaqAGKQbRnIEY","HyYJpLSJTSrQaVOQANE/xRfMuScUqmYAxQMfBWS"
"ZDkJwFeeVxTmMcNRUErOooVRQXSTYRTQTPFFLRH","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","n/wYShrfsgxNsKtD+ZRVZlZHpBKHeXSyuRMdPWW","sXqYBJNjWPWXhHZqImRVTSyMLXyRcYrDeTsyIlY"
"tnt/moUnoTOWr+URGJYxaDyIBpoBoqjSccSVjZ/","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","uSTMOPRZSAwQYqJdWLdefrUIEWqSJQGSTu+mAoO","HQxFsqYkTyXbERiBjBfVwjgcqEDcTRLWSRSXNas"
"EVbXZKTCiGAdDZjVaZZAvFXyOBCHKIsT+jkVOHS","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","GvFPpgYuQyqSZwBVezwCkiWaGiuVmss+FrYLyUw","MOUZQR/jAmoALZzaWrhetoxqo+pUIVvutDqZ+bW"
"dyXkZjSOziUZeSQUxknKFBUioRZxzjaeAZeiTYm","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","GGA 537","Bäckereien und Konditoreien (Verkaufsge","J09D3301","dWRWYusOQTSVQdYT+nDVUUSFSdVigxRWRZIWVAu","REDSAuFzsirvlvJJUXBxypppSfFBVOeFanQA+Tq"
"TaTQLRBPQIBcROshlTPyRvxQViCEPR+m+Ueuzp+","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","mmEMYAWlD/KDVZAvjlrSqZrFnZuDdSXljFezTEw","IQCVEJytVDXyR/HXZgQoTOBTRoMhegLcBTcYYVG"
"TLymCrlKAZKmxoWVnUplVwbKCNIzKhUqyFlelLo","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","KLcZJBiUMvzUtxl/KvJYqXEpQkttAlfVbPJWmeY","OVjVyUS/OTsrvNaBQNJDZUVKIFEnPFYnUuZupql"
"aRUUUXuViaBYXWTmMWtuGXIkzDcoEtQWCtnTzT/","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","vlgPBeIxL+xAWXNMmBvnmBZhHrWsgbjTZTQsocZ","RjB+ODTYxQKYZzeQXUdiNXRKXXfFDbEtcgcViBp"
"TCnQpVPdwbRRGpHJvVrNh/+TlROQeRdzkkNBrRV","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","RjNCxJ/AVcWKMiYcSlkVQCqAFnQxLUrxhcCGPyU","azzfyrw/UotQnHQaTlOQlMQHJOBNdFQWjRXnNkk"
"MEtpuxZi/QRveSIYCthMKGGXTrYYXmvQeYexJRR","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3013","OGSQxEYObEEmP/AntRxRTfYmTTnkNHSNu+jicBt","SXFpKMNMRWJrpqVwyqzhIgXTQYJYGZNmNUJtyUv"
"LUBSyMxYOXlYzJDhgrQEGsnOIcFOQobxHVjQyJp","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3011","ZXmWXBQTVQym+zomOhepnlOunwScoLpERqZHZKn","XidLgBkTY+VQIuRRDVBpUQwHyhUhrVcJQVGWNgJ"
"PVtFeEjx+nDX/HdIpxLketfrlHDIYkiT/cRQFR/","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","ppfcVNfKjgLZVQWUGSPQdHzVEPxTMJQgoASJYQK","XEicetpQJXdOZtRWhPzdqeWVtxhnNQwXIfWZWSZ"
"XUPvRZmpOMRFVDZZ/KWuWkAYgQBWFWwOjxXRWLM","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","dXRspXl+PRyZOWVTvEzdXUSsCPpDWnLJnSmtaaX","QoNTRWucIXzewhARAXubEmVxcbmQQpxUhkVbGGe"
"dHdtOhmUmxWwlZyOiWWqLPQvwYGZUex+hqSQdes","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","injCYFDAYmxaVoYUCdZqXrZRgQDZGU+R+vZCbtU","aJADYYnTAWcHIYJOUPkEWSIfpXMjbGigeS/mTtX"
"lGLarnxxZKQklRbbBrCzObexcIysfRYtjrbRaxq","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","SVZYUPRa+K/XphYOVwsxPUROljQVZzWuHQcPHIT","VgMVXMHnYiGVghmVHKWE/REuPPM/MGCZZP+JCrZ"
"mgYnpYC/vIndjrVGERTjcjWYVydUhUBlQOcBYWX","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D4011","TRaNQJkBXtp/SoHpSDWbTBCsWyeeTNiQWQLdBwv","icHMXzJVenIWKbURS/tcniXTTUFTPrKOmybcUaN"
"SWpeTYmYqPUptjHEmQgMZibR/IjQUFWFCZBttzN","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","qZ/tRtVaDqTcJgWwhCLZKBzaXXOlzxWu/KMy/aS","'+jgdAjEsKkqUYRiiZZbzCytVWfUiFvdFRomdCTA"
"zcfXOLCLpZXeSLFEbRIAEhoyYYpZxpjbAMtaTWw","HAUS",2020-01-24T00:00:00,2022-12-21T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","xZHprWQaAMDQLvVDyTqZUjVGOSZIIcupSHmftnc","r+hhGZSYRYn/gqzUhVBaGkrlhRCxXnFiUIYKkgS"
"YOpBFUprQtgJXmmYyzwxmSRcVQQioFbGToUgmBW","HAUS",2020-01-24T00:00:00,2021-12-03T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","BhiVvAltUhX/hVvxTIsSTzUWmcutdtPHSHjRVMO","NYtvlthYYqWeTdlZRTIXRzODFhRTJATalinGNTR"
"whZZScWeShRFudfhiLnatQsOYUXpBIIZyGmRVSl","HAUS",2020-01-24T00:00:00,2020-10-12T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7023","FS+uOYldbxRtweNI+PcWZEnnPWYq/QEiQkr+Xpt","HyYJpLSJTSrQaVOQANE/xRfMuScUqmYAxQMfBWS"
"mROSfUWQitQYsXmEscfxkUdoZrkZJILuuufzXky","HAUS",2020-01-24T00:00:00,2020-08-14T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7024","tQdsITNSuVmLkvSmfAwnZRTVUjTvzlYqkbYTWMH","KZYwFnneCnQaY/GqSeaKGjQpASAUiZoMZCjpVba"
"chuuQhWfYWpUXPxhUbWWvSro+YGTvswdqVFYlfq","HAUS",2020-01-24T00:00:00,2022-04-06T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","iZvFLYvTxpByOrJWzXcYWZsnDRxqUzdRJnc/rhM","HWBsoHxikWkVNcLWPjQiQtFqQgQcgo+zVOMWSSf"
"FVrulzsssboAnQRsQsCloJMZMWBUjUGyuaMYNNT","HAUS",2020-01-24T00:00:00,2021-12-03T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3013","VAUZbFUJAV+EQSwqgyZJgXxxSEZUSEDCQHupDXs","JbSKuAwajGTXZgmnntIAafCHNTZXVay/WnTJVeZ"
"/BwhckURP+ofEzS/LqaWREHj+ZYZdoXjUN//BKz","HAUS",2020-01-24T00:00:00,2022-05-23T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3013","yZGrcfKjqdJaHpZX/qrSPPPSlwoRvRucyrBMlki","XxUQS//ESHwICJDSehYZU+StZyugdeyJQVwWZyI"
"WLUWeIjwnebpuxUZVQSYVZZvwjcSw/eePVWVMJS","HAUS",2020-01-24T00:00:00,2021-07-29T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6246","usAM/YwwRQO+SUOZKlYYy+eGrPXQWyXQmozcRZQ","sTTSojQFbu/yMpHjUHRULQPXFZGzswPGJpvyFHY"
"svvERuhnrSLrfxLUzDtXsQeZimoMvITSmS/CFIl","HAUS",2020-01-24T00:00:00,2024-12-10T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D4011","FAfXRyvQzSlrVGliwvenRWsTycHcLKcNvWblrKA","WdEsVTtmMPWBMyERvUysTAzYvTyzYqDLdsTVLbg"
"VGFXqbZrSJZuUoVMNhNUGPsbdeSSrs/ruwZtUma","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","ErSVVOMPYzoJeYtYN+elOTZLXxIruTWZVCrovoS","eYUTzD/TGAPIzSogXdxFSFVelWEsUgfVqgqVoMU"
"PTeZrO+WUYGdeRxXimfxYXVYfivFkcRBWyEo+VT",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","pLubkMAaESJARVWyXSmrNyEuARjkQITHRDbLoWB","D/yzYhzxNUlFujndtaCpJ+YarBGteIKqrYqSzVs"
"fVEJSXLURrGUexiXdVCFjMNGRZfUsPbXcLMXiZN","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6241","uWNGMQnQAZVEZMbEJpRSPuGoXdhwwhahBJBXWvV","wgpsKRTtJvcFNprRs/mDiYuBNRUCKgTnTYZHzTh"
"TKZyYDOhnsKMdYngOWZnHndrnoV/ASCuJNHXPcV","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6241","ZtBSPqRZtXx+YWhmYNgqCsMvTVwQtXSKjTBHEGJ","k+IgrXpnOoGVYpYxivxqUbSUITeRYmKlHFoZKVT"
