Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"YFPWOZEjNVJZaDiraWDOxcakCltNvUidjEQAdly","FUqUFYRPzAwCuNekTFAbpxkMWlUzFofWwsUTypk","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641268"
"SQX+vyrWTRqSZjbaK+tYxdDxjoIDrjt+kXCOaQP","ZoBbI+MTQqSD/aKTyuQWMTMDaVBPUUgIplRSTKa","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641271"
"SsBAmSmUUVbmULhUZjeOUECsMiZuRWaDLgsJMZZ","Y+YJgi/STXjmNmapQciVZShhrcxrzUvxsVKfUXR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641272"
"HfUMiNaAhUIR/kDNRtrYKWRVjybmkIhTbIsAYjq","NMnCIURVFK+wWTGmzAAvQWLVXopTXzTURSOOGLT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641275"
"vdgSIYOuYWfBUCDQzHaKyQANRSDIEImQMYUDQZx","/op+FebZXPbntBeQqwYWwJQzNGnRayDsmiPNjVB","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641277"
"zJFDPjXaNHnzRp/ZTaXRGKCPxKMzXJwsblqTnRw","iZShWSFNvtwWXQUq+uwRVXqitKBjwfqqSVgYxDK","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641279"
"VwDcZeCYQnjUxSPfBzYosxJPTjRSMSJKyQYNcmJ","FdQBeKfwUNUVDQygsOFBfbTyaLnrzzUBXkNJ/cH","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641280"
"UJwzlGMXpgTF+IlLfOmBwVRchZVHz/SFIqUApvs","CPuoilVdvTVYMnNYQLMXQEqnKiSqxRoOpJuXWgd","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641281"
"IGVvCMLDqbjRLUhonpSUKtVoqzopWiiSCqlSwxC","VASnejiCcpVxVGASggJEVaGxQSiiVVQwshIgZng","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641283"
"SSQTZonfWQww/qIZfjZic+EzDKYQhJQf+bOuhMI","TcBAulPWuiRgGEFikAUWhlii/LvDkVmUDEZWKCG","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641284"
"YYwWmqvAiXjTV/rpfHShglIodaiWPoezTTuupQI","ZTwFagFaQoVaHaVjTePdXuDjdkIFyYBcsrAY/PO","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641285"
"Ted/QVJHIHlVTTtFmGWELSzvLSTifxvUzXvfqtO","XTQqjeSapdVUbFMGFoilreNrZYqtFeSUVcIRmfW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641289"
"Zqlj/jzLaKxSVWsTwXkuzGSXNQUEbuZgQsGRLBs","eeAHVQCHvDljMYuaWJaYbBKfnWRDFTTZeSvSYnv","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641290"
"UhyiMcZfiNVoEuUsVVyrT/ikyApZkWQYUnUHQhR","JTnUhVKYSySTZoZ+PsGTzdflrSTOHnQoaNYCDB+","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641291"
"QpUVRphoJWHRnXWjFUfNwekjLPlQTaVWSmHVWbT","HFkQUSwqtNooWNMYLOlkVJBQdYrMX+DZtGLrUYH","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641298"
"XUuejGVDnhNcoPgOQqSYZVOxRrUTTgPqTSEXTKV","F+QNuIetR+vR+rmxQaWksTE+JWUHmtr/Qyziojd","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641299"
"WzaSZhvFHwVeNJsdPchZgHsH/RB+YZyfosbcmnS","lgPVEVYaKVWIyYr/CTZWZsLeRUXCjWYhlTZmfyI","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641301"
"VedURXTQEHWVZFRlYlSHHjDmynAXcgLF/TGlGJv","qnXzBJAsJVjefvYXyAqJfmsWaZRNwCkAfaVlsNM","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641304"
"MSDwGOvwWgZBTBxQgRAGeio+jvawFaOHiXUyAb/","qnXzBJAsJVjefvYXyAqJfmsWaZRNwCkAfaVlsNM","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641305"
"MDjnXubEUBmrNbbWIhdYZnGKZYMiP/prbIOSmkW","QWIGWjfyWARz+GnxstdSjqoOgcQmfKrZCGBy+Te","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641306"
"TkYYKsSUhqI+QUGWrBlaEsKivrSGaoOfRuUeIUx","XtyVicsoSakioLhrhalMeZqQhCuzzZJWeEzLiYm","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641309"
"LwTZYQgnJgirHlJKxSwJdvUghVDkRovSRQjpXXW","CbMjDSyVJodVXEUr/tpmHKxQWuZpamSLSnUvQwb","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641310"
"tep+oSArGTdJXCOcEwZdGxZs+SbXWKadGcRTdqT","ZMotVL+oFzKDAMQtdbzoVFXPRxuidomfXCxdZrj","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641311"
"YHXJXlUcZIkSbATMR+AHIyzXQidgeGAswnYhzRD","mSSu+gmTlfbilMFLkZfJOoUXMTNvuZNKKYOpPHT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641314"
"CYPPYytYwilxLAsOhTssRrBmgXeiehVtIqgLhyb","MDVisrOUwIMWXjLSVtCYvoWD/drjGcXBYPPU+aT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641317"
"SiXLySKsCzjsrRvbM+amUWXuTR+JlmvQMUkxfTo","STQyanHINaYUXTozTSuho+tYUZddTqUULWzc/TT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641319"
"WTzzJSmXSVAHIXusNLYHxQRVJbytWtYFUsXVDoa","aQKgonwDHXrspNkeoxQgUcl+giWDqsRUVcHeURl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641320"
"sqXXXEwNwByWiAOBfNQxQqLLFUfrSxTaVWVQbBA","zwsfRGRimVRnQQLfpKunJuTaUugaOj/rXWCpTCp","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641325"
"hxSxglonATsSFYkZRZqcCWnlgtdzXhA+FtIWPhx","eRpgPwc/BloGhKRXiaWshZwPVQgNywZmoRXrcgc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641328"
"YUQrxiYjxQgNq+GsVYFACsfVXqFkWOYTXcQlLFJ","p/VNyAyQhojbANjqHVWZYP+ladQuWGVnZeTyarZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641333"
"uxgWbgGgYbQViQdTUVMTOuRUMxMCXORPnlTahlf","LIvWyWFbtDF/vuWZpSxJjScZOcVO+ehIlSMBrfa","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641334"
"AEQVRtjBAcLWMVyGXDlSBQTIzRcVHBmmBr/abl/","EqlYIvbUTjXVvZqiRHkBVwLXIKcqaYmUrSnNNTA","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641341"
"BeTpMXBjQgOfcYVMBLAYXPvfCTHWdmOXfYnBsn/","acQQhSTJHwYcNDPQAShEVZtSZBJqVnZV/WKWctV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641343"
"pwWKfyhWalsFyGQGZvOgRbISkZUPZTPtjmcNjTP","BQXSTf/eQSMQSSbXLYvLkUITgTqnRdWAgVhRVda","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641344"
"JLlrULQQFjMGTzmJVRJrKpvDViCTUShTApLAqpX","jregRrUKlwUXvxKujOFseVQVwDGqjLWrLPRHl/L","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641349"
"ORRQuiBDUCURUxwRKGTRjRcyuNPXaWwsuifnVPC","HZvHiOFIDROpUS+fbTpxwuIWSTVTccnRMsiTSJD","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641352"
"GiNNlXSZczhQUVMiJUfZoWcUkgQRTXqRNCYQoDj","sMiRFNRNIIyyusvZ/WCpYaZRcHTqwbHpDGbkzUt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641353"
"StQPXLgidrkuVUlSwUiUUmVqiAUXGSkSrrucsFJ","YuuXTjXgyeYpGTYaLfsEVVklFQSiSbLtKFHGadw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641354"
"MQT/VhslSQTMJREMQBQSsXWHEMVbTaZHpHtHMTc","k+tpEpWzgQZNbfvSRKbMeW/UVAHYKyNODYRrsXx","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641355"
"MSOXFhQUZpHwRaIdnCEz/VUUKGbhioxuYZsnaTV","DcYwOczigal+PhWUDFWLcnYmohVlyQCnjVeyTWZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641356"
"wFtaRKTqpEmmvFblFKnstBXgZ/UIdDEgkvRyxYm","dEyRcTdQCoiMMwTrKmshjSqrWlVrTBBhneZvsye","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641362"
"wiRKJVXhyXIMSoTURQmfRIRoOhcCchWYcUWyooL","OozASrbttnZBQihJSVfkgyPSAVRGSXxVns/UGzy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641363"
"cQCAxdOLiUlDUZlo/+xViWNSsKfADTI+DEbgjXS","zDfPxSWXTPqAQlVjRmDXXZkUzx+niQaQWHVgqMU","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641364"
"knYmJqmzEnYSOyaUVTUsipebBw/uyZVAYVGWnru","QzvWrxu/OtXPZRFCXLDlouMwDSkVDNNBwq+maEl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641365"
"UmqSZRFaPzyLYQjYWJwUkHqqmLAZeFiOIadVPVR","KeiAASfXuvxufWWjxEX+moTwQmdBSwEMXVvEUcc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641366"
"UcdSmWtWkXniqJJzUpOJzf/QCxtbVaoJkITLLnn","J/bZcpplo+iWBVuZLeNaDzImkRBXaOgrffaEOOW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641372"
"zSwGhlCIlOcPTiFEqtYAIWWJQXRmMThJVyCTrel","obylNHGIBa/pCe+XJxsEvOZgRoqKnZrVXXBMtYt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641375"
"TgYzJ/rytPeYNRDeaCYVKRQxwFQZtCfkR+bZMa/","sTexyAkJaMo+xzlPeTSAXJSBYLVeRlAcTqCszSC","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641376"
"gbQFQWuqBwQW+zCYDYEtQTocIMRJir/ZqOTSTeR","ZA/zoZwHmmUqRAiKYGSKgkZUxNZDZvTQWcsVoUX","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641379"
"UBCSunPZYDRISqWaxVQwLvUBlDIjdGMUEBpyjNi","ixRyl/XYiGgQMTFjUZYS+XeqmXTTOVIqopgAkWW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641380"
"Zi/gRoCCZVWyIapLGWZWuRQySIFUSWxTZY/yLre","PYTV+YCKVxDZRkpIg+jRjsBSPzVUyI+XZLAUuAf","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641381"
"oTjOUdeaSgNWfEGhUfkpncVytPpgnVTUt/zZVZw","emKLQYrZqNhySdJBjnXnBTtdXaSz/lMXrDSSCVi","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641382"
"kKVOiQdcUegFZVhUbOpqfRpQAiqxIhRUrYZhTZx","erCEQSf+KIOOFQYXTkUKqrGGTQWV/jxfocoInqG","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641383"
"SsRIZLzwbvzgWCuBefUmZrXVKOiFotUAgSZwGhj","nGnvdxwhEjtSVVqKJTrWnJSIEAi+VtPiVZdTVrS","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641387"
"evIsbAYcnTIyohyHYCNsAtNTWKVftYQnVGsvBNC","fJI/UFGxwStMFKxASSWUHKtL/vcTqhNZAljaTrp","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641388"
"LRCHWakxvtSZUBKhaIqjllQWaKkSPLRbxMNtsFP","sDELSxgDXnYuESxeuVUGAGWUlcqFqWTiYFfvUZM","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641389"
"VGWHTySZRyVbzoQ/VxtoQroEVpKMfgkSLYZSDkZ","ZOVRYSJOxjnZTFkwXOyxdVDdBXHFkjzYLQYWOOV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641390"
"cNTSkwMElQTcdSjUgIlzbcUTgqWeIHWgKlZRSXt","TYzCaHwMyuHdRnWCyVSvVmTigZtPZVZYvF+RYie","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641391"
"WhIWGAwlQam+XIF/ZtMgvEqhZrKZefzWCSTfLfY","RRZXWwsDpaWQn+eMavScyYVljWovbPuTEOHVcXD","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641393"
"XUKzcPUbZLWsQYQAikINzMhUM/sWVyTcXlTVUVt","ojDOdM+ULSNUyMEsUnRUuJFBeZnUCAEvKLGZYoQ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641394"
"pOLBoVYEOGyDoBjbSRuYGsEBOhFEowgaSekkRBA","RiYXcjWRUoqFiRSbVBnbiXhHKuvEiVYVR/VWWsY","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641395"
"IRuHREDQVdiXLOqUGtgPIrIuQUUDKQGpEmhWuZU","GyTMaXaQSVfpSHDjTNZRdYcmQNH/yTCp/BYIEIL","01","Turnusablesung",2022-09-08T00:00:00,"J09B1521","00000000000005641396"
"P/okHbsNYHyZZFnUybfVxiVjVtQXuBRZZ+lePRS","jhefSqRaIQUdUyjGc/OySJxU/WoBiCzKOTDmMyl","01","Turnusablesung",2022-09-08T00:00:00,"J12EINSP","00000000000005645196"
"YFqlqQRNnNaHIoh+ibzXrxZEJydYNInQHWWEKAm","sxVBXZSQiiuFPrdgDrZfEDercxTd+ZePVkcOTBA","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645111"
"WRiXAQXXMRtDbtkkthZacGTyVwRTTZ+AYPLySkZ","DVEhzSsqGQBpUnwPBJ+qeSogpnTXejKcCChLVdQ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645114"
"wkvYDUAVWXtgNGTQwKVU+XYxWujQQXLX/taph+A","UEUUfNQAQUdGIsZKNVndrZQUZFSdZTjLWNYXGdo","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645118"
"U/xrJOIlWtwURUyZocYzTGvudakXZmybeqVMwGI","UEUUfNQAQUdGIsZKNVndrZQUZFSdZTjLWNYXGdo","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645119"
"'+QU/+bPWUfxnNm/XpDthLVjqrTtSRBqpfZhQzcB","UQVQfTBmoQmYhJhkZZSJmUQoTQMajRYXmplxobU","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645121"
"KgSWTsIWJuMURIerrBMXpEnQheTcnZnIkHUWwXN","DZW/iDIETaXjitjUVLmLatXKKISRvVnjdwrBof+","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645123"
"Ac+dWqxhwvbEvcTmFyTsZJNMwUcnZ+hlqWsaFJQ","aiOHXhGnVXoHvySZlAibu+L+HyIZDYhqQoh+dyG","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645125"
"KXh+kxuTRTUFWSzGBFCmNrTvVSNRnoSTNHhqPGS","X+hysBtpkEIyobxzWWRXrSUjBxZdXswTeYIPwmX","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645126"
"wcUTXWYNIrXUwhdEjWTWzSEXqLM/bClcGYSOBtR","BdccxYBqWakTmCRN/ebisrGQYKQdwWetoWBBtUh","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645127"
"WjKWUfnLtY+qRuTRbmZhCiuAKRUTohhQeRrTrTQ","jRZECLkozsRmwumSRYuCUQKJVcJbUWHBNqpVbRR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645128"
"LpRXFytXpRIlSWvGxvDyJktTVXbf+UltiISqipA","jRZECLkozsRmwumSRYuCUQKJVcJbUWHBNqpVbRR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645129"
"PRGtHAbezfRQeuSstaRkXwDjzRAWpjPG+hrgZIl","VFMIPXIQRiUzWLRauoXaMhbWhASddKQAYxVYAVy","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645131"
"oqwRdAPOedOVVDTmrbTCGepXzUrYlyBTFATzDXP","GDhUajPgZOwguhpBSedQNNaEID+HAiOQmgSrcqC","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645132"
"iAVKvBUWpTTTsLOOKXYEIPHtKvSRVHKZafZQxjO","WZVuYYTp/KLAaYxWBYMXZGTqYZTPdMqGIBYSQXA","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645133"
"VdR+GisXRADPCvsQDQIYygwaaRcpBifslYQSZUj","wpVGEnuWZtTuWzJl+SWogfTRUTienduVlcEcBDb","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645135"
"GfmltcxKoPVh+RNsVChEKwWWtGRSXHzEMMflTia","WcTGpWpnmgQH+lWhRFWQaQQQDiSEdGXRHVAnQAw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645138"
"xIpTWgZDhQnCQBmSpsZgcbMOJZSgQYWRhpXnruZ","qYXHYIYmi/SRiWvQUYbWSGXfkQRVSwZtShpNntX","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645140"
"PO/UVdbnVHkbeKOzouKXqTyXysWrdOVnJEsQR+s","uMyyzIOgqEkpLVZVz+boYFiUevPRSDxkUAFVSSF","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645143"
"YRnPQzWszsNSQlRjiSlXAWDRLoYVEMXbUyVXeop","wUVxheSXclweeeRntWrRsXUfwVHAWyPJTEZcZZR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645144"
"oszcUwyjIkVDHWsqaHYKPESxGVBoPj+lMYawNcW","RJrNREVtUGWVZyeO/SRs/VvBXBCGwEWbzSiATiW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645145"
"npKmtkJQQyEgPYeZ+tomYGvjEMTuWdBtTBDmAiM","RJrNREVtUGWVZyeO/SRs/VvBXBCGwEWbzSiATiW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645146"
"rGBwWyQCpdUQxpXMX+uiz+yHKSSaTUnoKQSachK","nmMQpHNTTvmnGEoXYBUCeeecxjczquOYOayZueo","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645147"
"kRe+zidOGMJXXqyUBWYOtOmnZdgrYBWOWVGjZMV","'+HsopKVORfWdUZSlSSSqljTBcacDUyvYYpvsBSV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645148"
"EQEYkarwuPaaYms+HeqqJDiLLnfUMQaMsbXIXDs","cZCAxrWvigsltLJPQBVZqQVTIPubTWlPWKjYugw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645149"
"TuYWzKrfQGIXyyWwbgwGwrFQQgyMY+NVKRIXKZL","DaCVXEmnfqzDXkeVXOckTZURNLmKBwWQXlHpxtQ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645150"
"GWJUkGgSs+dGXHHZrdMejMQTSyDUhqvckETGmRC","MXueTMYBbxzfUFwoOXeDFTfjhlSiyc/cTeYSPqO","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645151"
"SO+EZylQiDDNMcOiDSxZWUbDHBRbJzk+nffAMid","NyiRzvSSPF+NndZRRvvXJlAuH//kzplHSSYUYQD","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645155"
"eCSeVhQhjQIMacZltyFBVoCLFUSQNCHRnRTRmHQ","TICURgTsIpnCAWtHYiRTKBtTLLnwZPHSyXbRuQq","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645157"
"fnsRT/oovVXQILZNSZhNUICJgqIo/YUUhKQndzS","RhQQrSLcbY/WbsusoRMyuNR/IkRQKYQuSACkZuf","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645158"
"RmTZAtuXQkrCRiMNogRLutRRkPqHmFDfgisgEpu","ITI/+nTIhNcVXXEOUTbsnbrKOVXMpiZSXMAHfTV","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645159"
"XRwYL/kTWYkiAt++pgiLlrFiNqVPzXNFLJimWVG","LWLQs/YfkXEPLrXAyQVU/GrsLwryMHSvHO+RRRe","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645162"
"TNVBSszPidTtQTQTrQqbXTHT+uOgU//QbEWMhDV","dXEtgKyYmKgJYXsQuFrBDFzGYSTVdowqWITMNmf","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645164"
"paIBeOUOmuHZCxvzSVSFnZHdTmKYeKWwzRVGzMn","YJvVJroQOpDCpGVw/EpzAoZnECGNpZmAVXtUZUt","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645165"
"fNqdoDJddtyfRrOaNnPxXsVIqkjuMMukHaY/DxQ","DUQlRPJTXEbmFtEBXXzrAhZJrWQEhmmwqHNhwrx","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645168"
"yoIkm/SYnrNjdkGMmvIQMhlnlxnXE/sybiOyUVT","bXcqEwXA+AvvQdSoVYYOVMTXXiYYZZKazQqnjvT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645172"
"IWuhBrZTgiITSSUhPoYCooWQSOvvreVVV/khhZh","PCsgfhhTcEzRwvLRezWYXTPKzLXZs+fFQNFj+WT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645173"
"KrPQMZfgeSusdeDbQDnfArvgTdCZVBnZGhBEXCI","WLq+QufMFyEVlWQTkqdFpAapKBOlWWDmGZnPQvl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645174"
"EYEsMiBRaLPZRiYWgUcUozRoATSkOKGA/TGZZKV","I/QLdWmixeRYkHQRcRFGkilvhyx/OJOXLwVYXWb","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645178"
"MVGXxgxYowYWdNSHBQMneZrT+IV+AZOdSWJwITX","XuMVMJe/wsUGOLGv+QcqQLRbjIpusDhNtHxw/iu","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645180"
"VCmnoyIO+U/eKwElPQbyTZkbEXyVRGJSJBkSlSj","FmNsFT+yUofdBNcPoeRHShmBUxkdwwTOr/RJsSl","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645181"
"QZKcXLSWrDVCRQzMquvGwSzRFUVbAxzXiybtQZ+","WbYeoEXEfZLvZPRVRmWQIBQZHjulruX+NaSMsFH","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645182"
"XssFjgobHATRebjLkZCoRQgoFGmHTTfqQQfmVNY","DXVIwTTTZrLIJbXUJYbVhWdUHVFoGRSybNQ/OZw","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645183"
"SlQfmZXqHcdeFBiwWRwZXdpMV+HXgWKlDRVpTrb","XuQYuWQcWJDfbIzgfXaYEsenSPWFTLMMyfgZkAm","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645184"
"STjkNYAVNYCZMbqXmXFek+HXIBsvhmgFUSWFWHZ","XuQYuWQcWJDfbIzgfXaYEsenSPWFTLMMyfgZkAm","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645185"
"rZFCJUhUTYLkLHgpVfcXakFCE+HaicWxSfKpCVH","WTS+HPQjCTXgkbY/YGTJZ/CwASRLRkfIkNfRuCZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645189"
"RnSCdQeobSCxEqUTgkLNqGaaQSbqWbiXAzouYbA","iYVZWuRxiMglaTOwnxjrMuWcipbdVDGHQvkR+xc","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645192"
"tRjWPWprGH+I/TvIYkJQzB/VFjqnYDcW/IXH/Zn","YHuWbTphUmWKCgYAaP/UbWXJsoGJ+WHmsjUIEhj","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645197"
"gYDFQCeDaQtiBdxUFx+aOrGQDuRUsBEqDTB+vYQ","RiiwJXCUxHpJEjWXCXHIQiHrYch+VPfJxqYPSxR","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645203"
"SUHpUIVcUJWEHNrBRMYQRpAKQwPgajqclCZjnsp","N+jbCJyacuYDHGYGXPXRtXMiboYQXWrpipSLl+c","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645204"
"GNRbggLlQYpMVVabkpXWMKCjjThbwDpoXdnxqss","WlbrbL+TsyaxoykbUWUWEH/tCWALRdNtAatjIWe","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645205"
"rkUpzzCLrsOjURYTogYDgRxStVqiJB/iRVYfPSq","yRzjzoAibQdqSLyloLtUNBsRRnYcYv+pduNVuYs","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645206"
"KFlcvNyBVTHnZUHzPSdplUYxmZQjVJdFlGDSTkC","SJfybnYoqPkkZHTtYBi+jeGNdhGWaKBbY+SonVX","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645208"
"CwhoDYEKIVYpFYtVTZOxLvGjYAxloeTKbjWScDG","TDmLXtfQHhXEhRxaTFclJFjpwptJDVvxygEyXKZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645209"
"WVTUBhJPDRfWTwbHYVkRXUZuBGBEtGsaXXtWOOz","CFPDgXTYynmxvZGdRyhowfb/NLO/bUcUUR+OBmJ","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645213"
"wtFWPkwgTLiQdZUfUTYBZsoFfwYWxLsYRSXVkpO","cXDUR/vSKiF+TCHYaAIkRZkqcelMk+TbFtRXFOT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645216"
"erfi+rNNAzqkSJSVHZacl+maqDHBPOFmchbW+Ja","ux+uxUGSeNsytZNrdutbSbVpqYtxPWgMkEMWElq","01","Turnusablesung",2022-09-08T00:00:00,"J09B1612","00000000000005645217"
