Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"UWIcEGxCghOBseCsaQajEfIvtKzpVgQe/yRPTCi","HAUS",2020-01-24T00:00:00,2020-08-20T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","XCsPtrQGeOTWSACzzmnNTQfTpJsQnmBRUtusTOF","iJFn+VQEIsTK+NkbwPSv/PXlXVRPUwYk+TDfvdz"
"BdccxYBqWakTmCRN/ebisrGQYKQdwWetoWBBtUh","WAEP",2020-01-24T00:00:00,2022-06-21T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","bVOXScyUfOLbkRuKBrSGvFYpBHFRhX+UWmKCVXG","uVffp/KZzHTOsUVmktPYYTyy/jXQsqIYfh++ImQ"
"VZkZGGBag+/ChDqyncyUJXqTUGO/bPYjvrfu+SA","HAUS",2020-05-28T00:00:00,2020-09-22T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6502","/idn/Br/Z+XTLVqyQQTZEAtVUYZORsqLrzYxtHY","XldFtXGJoQloSvDNDXQTNcWZlPmZJhOOfpUHWYt"
"DdvRoE+JaRjVpMSseaQIfrDGhRcFAqvQUVoIMqh","HAUS",2020-06-08T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","EUyl/bCPYJcXrYZsXQZTsZmLypTRoEVjRpLzEAa","rUsRPtvQmlFhRVGGWDcgNVb/SknJMIKTtw/VVTI"
"/ZgTDbgUTVApFKFKRqACeGiZYkNSKOZLMeZnLCZ","HAUS",2020-11-18T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","VYfZSYmGTDQpm/dpzX/QGgvwML+XpVKNhdZFQfD","ZW+ixdZYrOrYWaORlrClMTV+nAvRudWhobrRDKg"
"RDFUOoorYQzZNb/g/UByEhgovbqLdRRuHQQKvzU","WAEP",2020-11-19T00:00:00,2022-03-22T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6503","OGdjnkGMGAVdYZvpHOmfcvtsRQTkXSY/f/XWRfV","ZRhgRtDmQUvWVGBMpYTxNGIRvCZuAOmLPYZKFoS"
"VCbhUtRYQyCSWpYGPvRyvfSWbcOAnSjjMXsCgtW","HAUS",2021-02-15T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6203","pxFQdwoLTolTMaHwZKOcFVFcWSjiZVqcYlFBVtY","oDHuOgDcOtQgGEinWfBVOGSeRxWjHyIPKCvUJdE"
"RovbDgneCvoEiYjXoseouTVdZVTisyTGTydspXg","HAUS",2022-03-14T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","'++vkXQDgtYSTCXSQYbYUzwSUGQGTxEWRPrFdZHc","THZiZKxHnNVQBMeSgreYAmnwAvyqvtCGBVKfuXq"
"BbSZuLHEDVVLBRHATzw/+jGLaSNY/AoyAhD/mfU","HAUS",2022-03-14T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","kdwmvgRuUxkhcvhCmEblTZcWeGJ/dLDsRJSkUTB","THZiZKxHnNVQBMeSgreYAmnwAvyqvtCGBVKfuXq"
"wEgW/XjjhtlwNgXvZFWmeSUIVSdR/LZQipTpWXM","HAUS",2020-01-24T00:00:00,2021-09-23T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","WdZtbft+W+MZlBKSpXEqIXZuUygkhQU+ZjUWHQE","XpCFQnnUUCOinoiTCdRVPnZEuyUDfXIzW/TxvUx"
"ynXoQRhEyKCrJXnNURYnXTqYSdqwdzEfndpJWUB","HAUS",2020-01-24T00:00:00,2024-10-02T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B1541","ezYUPtoYHKUtutBzy+UTMGqWrFXVZWIhXtMGRYY","qzxY+AdNijywSVsJHABlSTNVLTaWq/VTRZxuqwF"
"GmtSAWJvLtEYLSAQjKwYNQrqJCLHvZHSeBSTsRP","HAUS",2020-01-24T00:00:00,2020-02-28T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B1612","vLZW/t++txCWgE/cRWvVNXDebdldETjGKPgvAHT","LUsinxguLkisXTVQSmoWumKQNXNXLXgzNvbSAZk"
"XsqCxZ/rjSRUTRrOQIrXZMdhNYwggzBXU+GjWtH","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","fMUoZbjiiqMaXVMHsqwnxtSJPQUkeVmXYSAoGwG","koXwxYfTRKwEEkIHfUIoUye/ZTPYXKXXlVMchXd"
"SkSYNWhZUSxG/BQSYjIgUdZNfNeCnCZqkbZBQRR","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","EavaodBRQeVZXtfvB/eowZBvQHzNRNEFVafWTQc","LoZMhWKJaUIUTeDRWdN/WYXRneSTUBSnTYYJVIp"
"ufwYDEvLNAvNFPLmieRhcXjdnRcsSYaCVSGZofZ","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","gRsVuHZhOHayqRyZrdRFfbmiYYDXOBRTJsdxvrq","eGyFxGrWpDVkycvqWWH+GuFNluuZRsTGcVfSGyR"
"ePSSZrodWhFRCxQykUlVVtJUYrpwaTWJzzZDSDd","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","TXYSsSskxFkQygGPbiAtFFjYHfruuEIwoFiwoYS","wUWmFBjkLOS/UzCVmgWCTWRYJiJiRPhfDXqmxUH"
"TdfTGxgWCYHadnXiwEHVboLJXqNkiEdcEOpSpXQ","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","VxAGDsTTSnTxnYTvMqSTWkrcR+fZHm+h/PnXPtd","JekBzWIJoXT/+VzHWOzYzRRsuUVbNRVZMoAxdx+"
"PZzzjTh/KgVARATURgsufZwQXDdnGRLLlfzlRwh","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","ZXZySHknCOfOU/VWQDbzTzVUtRZqIlqSZyoyAqV","rPTfS/nAlQLWMCWIavWJhMUVGnWV/VgjSClwktE"
"YiTRyhkZZQAlpcsSpSUZc/oVUZdroAzTmDLOzTt","HAUS",2020-01-24T00:00:00,2024-11-18T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","ZVjSyHoWXkTrQE/INYUMP+oFKToq+DNLcMqXMhX","rKMJSQIqMHNppuBhnTaSVeFSnpBnkUemoeB+aDW"
"TwPDbVzKorYVsImFEVCOzsAdoduFRxdGXEnIVFx","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","tpfnMAnWcBTBZBUisFUpBCSHZyNQHXaSaJdHThE","cOQjWcWBQRQcPBtTGjmhZJzDqhTkY/RxQRuFyBb"
"ikNfJazwbTSqCodcpdYNuQXSJNYZOpsRTos+qKk","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","FZCbobsEoFAGXTeiwvMNIUpLHhwuZomQYVyxPUq","BhskHfDXRbcYNDA+szLhBkC/YDUVAvqY/gJZDqY"
"UnECP+cLe/MGwGTDYHBlpczzshemmUDTKTBAXqp","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6253","PbQdOjqmCSRxnVLXRxpOWJgARYzQGLIllZZjLRT","KDQU/ZjYmtTHRuDyPxE/yeQSSzWRhmcOTyIhLxe"
"vGEXKVSHfXaZRX/UDTSRhyaSLdLEPvYkTEXxTZS","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","S+btxRUwRWWndBUPjT+MWUblXDjf/eSmgXCrsUR","LoZMhWKJaUIUTeDRWdN/WYXRneSTUBSnTYYJVIp"
"lxrbfZlQgICqFRQWSDVsXpC/HCtXUjqtMtTLHLa","HAUS",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","QwVOVfinrHSYmBd+ekMiBzQYc+wqqmrRULkFjGu","GUQTYJvYAZsHwtXVKylAAcNYZPM+rBbhVaMZvYW"
"fSYDP+oHh+AHkZosOZ/PlROaRZ+F/jHcoseRFTL","HEIZ",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XNLSP","Strom SLP Speicherhzg. - LP-Gew. HT","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B1612","/EyIYGzVxcvsFlQP+JPTpYR+VyZHJdDcQikYTEY","nqKqsIugKYZnOach/kVReAgnVsjWIWEqvGV+kfK"
"rVLcljAYapiiEVKmnFs+jcJglZhuKDiOKwZUBpl","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","RiSStCQcpevLShtkJQNTZqckopSSOXYYsXRypSW","AWA+DacgSCwTErutwkrLvGpEw+FXMUrZQedZMjg"
"TYwZStGmwYHXUxWRPHUUlHcZYA/ZB+pRUaCLBQX","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","KKQveUVfUctmQQrfqDRAaWjvESrMOlGaaNMxTgw","HcLXRQgMXRTXCYxiPa+syUQhEfWkBwFIeRgQHYI"
"TqPdl/FYCJTKGEQKbOuEJnVYzmGwpHKFXYJtQLP","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","bdaFNAuYlmPMfUuzITkFtAcmRULPdtP+iWByHBh","eJdLYSDuXZHeqxQNboWTORUPqGEFjAXkFXBLCrI"
"sbWTUSfWcjMI/d+BXcRTOTfmjWUxShXMduSUyup","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","kuUdnicQymTUaCDzZjpVTFaYRhyNChkdwApyspp","dWObsQTnxIQEoeDVpYSargXKqJwWGyGYxQLfQVz"
"RlRWMVKGeYbXjjBAfMDeKHwTrsscLgKthcrJxxF","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","bAOZpAdaWZQYUHAhTUfpqhcVWHZVbe+yKKzTmka","YfzeVt+akR+YDBDPTZtQTggUbqDIHdjTjPXQMVo"
"lEssCUlDLWRmGgsjGD/jLsHVZkW+APuUZaUTFiQ","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","zXborUEoQhiZVjMQNzUNYxvQOkPjUZQWMqiqRBe","UoRLCgqDIOlQZOaTJwVdFb/CSgQBpkXNQbGpQ/k"
"nPajQVXZVfVRZfWqfircBSLIvjQrPsJXRlVfJhF","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","apQDxaXFERS/OHQbdjvSVUjRKK+COAJMZTdUFTB","ZVWRmHGV+JuUdhaiZcHtctvOhLTI/TwjYsExkcq"
"sYWhwTcYXZRnnWkQZPTxVvOZbTQivMehfWNeoVf","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","qbCkTmGeSVhcbf/AoghVnQeYz/TEamNa+MWDUBZ","qfXTNOpbQNjYKQiBCeVCFa/YtATiViQmKTuFRDG"
"YIXcDVYyqsQdYXXGVjFjeGjGXpWaKCLmSTkkGGb","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","QUgddZsFSyzFAdlGQiGLqPasIYpcGZsokwvcZLr","qZxFhnYAUhCIRwbLXQnXCSKVFPOnRuZNPwKZHg/"
"HWXaUySorBTpzg+VjSVEaDJYjXQlqdksRkzLVpf","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","WVFiLGIgmkWkZGrQejVaWRJBnSXWsZRjFZMeyZo","JgXRSPKRWtZnDtCWTuQvZiJGBXebXveAzkYvKSR"
"QCWZVyYmU/OxwzFAKRmJCYmzxPMswhEQjbTERxu","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","cfwajnZxRgzRMRD+qwJzxjXgaKCWEOrpapiSvnK","gwVIXqwSkeI+iCFRTtXYDVkayxUZhFWoniPSgXq"
"wnRURikmTxnasZuMiLxVWSpQkEzRtD/gUYqfBZy","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","WrnqWTNOGhtgTdhUrXwTluOZhSKeAtvJpZYHZJB","MwpJPaucNtRYJSWcBHjOos/ndvpYTNkHVYbkZhX"
"foxQmVuzXeJikUzVXfQVGeTlcQNVTCkUUMaTXGX","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","SJWOlhArNLAJxQZUIxWJsWwNlYGMmTzGRC/KnZQ","VxlFvQIRUWUrdH/Qmb+VRWdgZYQQgjgVmUUNgRK"
"ly+AZPCgAuaQxKTccakXLYXXrAQWBKxQrzVxcJc","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","KZWw/VBwVIBzWAmhaTJ/rZiiBTfErVwRqifkWHh","yoXSwZlRxnZeXdBUaUTEYCQWeRAvTZeSqmRRqWx"
"OHjKGZHLVOvZfEZpinbHUKkSLUWejLXxSJWrKSl","WAEP",2020-01-24T00:00:00,2020-01-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP3","Strom SLP Wärmepumpe getr. Messung","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B1612","YBFF/qrczXlVIufDTIY/yWVVjiYStZVZQYYjoyK","QThsGALCmOgLTUQXEyWWZQYGxDnYOFubXYkGRKy"
"DmCZQngdXgEyuyqSXxNvUGtkWUZtKUYSiCZuGJv","HAUS",2020-01-24T00:00:00,2024-10-16T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","SVcJVDX/mRcFUuhVenvFOFBovWUGoYHhaYwKDJQ","LQVVoRUM/HZBwfFYfjrpmxOtYnwZ/XUeTrWizJL"
"V+bjhvTProUNjWNtreQQJqmK/PVTCUfTTUfNrez","HAUS",2020-01-24T00:00:00,2023-12-06T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-SP1","Strom SLP Speicherhzg. getr.Messung","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B1612","yxbcSHxxLTqwGZSeupwSpbfXVZuaLQYfNIHIQuu","mzwToHQlLDakoUYzmtmTSHlXVUNHcVVaQaTAzVw"
"ueXysiHWvRvwhxTVyzaWl+fjbHnqTsNSzORFnQf","HAUS",2020-01-24T00:00:00,2024-10-16T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","XKbYtSVYkrmSK+WQqXnrrrWjRoUjFKI/szFWyJA","LQVVoRUM/HZBwfFYfjrpmxOtYnwZ/XUeTrWizJL"
"OXjyeeZZYCpJNVpyUbKSTLeiTMcOEScI+XCbcUf","GEWE",2020-01-24T00:00:00,2025-11-20T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09B1612","ETzVXW+QQClWMDzT/YQDi+RpsTD+QRo+pWZYoHm","LbiaFK/JJZhTlSCLxQWWHUVkhAXkbThnMYbgUMU"
"t+tHPgvQzFAOHKTQxQgjcgnvDYoXPPzAZTkvzKA","1082",2020-01-24T00:00:00,2025-11-20T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","fFiTemu/UNrSQEXYoJdGbVUQgJWRyTDMhFZkoaN","uRPTLIUnvuqvOUpidJdCEQmOshDUyzTlLs+VCWJ"
"VNMvQHQwHSqNUUsirZUXuJSQVPORCwsSjQVoTbN","HAUS",2020-04-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B6501","X+SbqRwYYDxUCozMoWNAtUHsl/SW/hXbMeoOuCU","jNZAgOLIPXRwNLpGAVUjRBZlNsaMvXlERusugYV"
"ZTqYzTgwGMacS++ZWQYN/FJkNDyViCKGwyjiXBb","ALLG",2020-06-25T00:00:00,2020-06-25T00:00:00,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B6202","EYXEW+CrAlHUQeJbSOrkYVgRDskjjW+HXzsCixt","RKNdeKoNPVkexBVzwzGXESkgDt/RPmCEqAdYLhJ"
"/UTHs+QHLJZzTUPQhJHvsudAfBTQqevAMqYzqkK","HAUS",2020-06-25T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B5432","httRguCkssUNdwVSqRIZSQQCIWeKrfW/RranbiR","IdbdKnRIVxyOnWgTMTnFX//OWRYGWdAvPhWCJBV"
"vuZoUuGMPOxRUFsQfFIPtLfUQaNToT+VJVBBCGE","HAUS",2020-06-25T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 952","Private Haushalte in Mehrfamilienhäusern","J09B5432","HZXxmflobBmRxXPdIbY/VzwWUIKqoXrUULVSPgL","IdbdKnRIVxyOnWgTMTnFX//OWRYGWdAvPhWCJBV"
"sDELSxgDXnYuESxeuVUGAGWUlcqFqWTiYFfvUZM","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","IRiddafhmXQEBG+zDuVTwOcMSOCURDJpAKWsgpz","qEofcitZSiJwrDNWFOXXyvRSXXlYebhuBpUOlgT"
"VNmEALVMpZTB//yRXTMYsziRsfpSZlWKsVLQTgh","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","xbOzVqImUTMVWKoXUngjNFfYZNqVkpKXWKFuKZk","ASZdhmwSZYMLwwosfhYeU/ldEKKMqIrlpATVZXb"
"IYlAmwRkXBTATQaLRlTQzHPjVEfTfXebIGQLoUW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","WiUDgQXZtYZDQnOqVW+eYyQVUxsOzOvQvHhLvZD","AMMaRUmihJKbpUtYBcNXWYHsIMDWFeaO/YigeQj"
"gvXdVZhXUSVWNRlqfCwQKOiCYLzsazBBOZYyIVn","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6252","HbGMvPXeOpNZJU+UWGagebnzWtdVYwwSEHwdQNF","gXeNxtANYXqHzQvHYvQpQaRpEUSbeosqDzyPwRT"
"RQCQoCOgh/CTMsDVYgHrjKZglTOSbvEROSiXWvG","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","pQGVfSWkoTTxNQ/qGpIOhN+uRzQCzGtIisYJRPr","iRYDqXMcZZlXULNTNoBVrSQwGLzzngScyLmQjOq"
"TcBAulPWuiRgGEFikAUWhlii/LvDkVmUDEZWKCG","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","HZwSxcz+akDZBEbdGIFDAZTgHvW/SiTWRWTzUEX","uWgEhmCXclxrAlTVbgVqFfqHzGSXUxmEsoVsvg/"
"vmUSqVVHcZajIzRZQRSnweWTqXWQGWrqrjMXCnM","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","VfeXSRX/cMYZFwROqvmP/nAyrZQTMRQUiFgSQRT","crMFRJnCAEccDhaCh+GTlSYER/kp/gxifHTojyo"
"ydNCHzjDRASYUsAtaIdeRqLpMFkYDIXSZWxZCKc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6252","GEOBVaxgqxIIQVHXXmKDBsYAh+iejWOwWTQSzTl","eorDXPWJfdUTp/YRbtWfKgSv+BTGJYHKEQDqcUx"
"OwHkVqSqmDReuRLgRcoDJaWorTkRWTEgOHdbxha","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","RUJUjSSLSekOvqKQmYVnSAgVtyjAVwfRloxJSxR","TPmXdZTTZOlYbUTVVWW+EUZVxBIesEhWfMSamaA"
"hGgCSDZzKWzDhIopFeazQSCkYuKRMWWQXyKQDGS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","RxLRpghqgJuLVVOTYeVdG+lsYQjzhThoZvanXWU","MUcOeeEaiCoTVdyjBwJGqIVpUTQMtUbYTkYU//c"
