Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"uUHXXOSjcXSRfcVbqBHUVVdEbCtE+XbjQDzQnWb","liYVkXUXr/xnVMVNzUUHxqXWcUZvPXVZAANgbhX","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618110"
"RZQshHBgMSClES/VtJuTgniOJtAbmBAW//ViUXQ","LueUBSZjtWedSPEPGHkLPNDWJiKQpUXxmKPRHeW","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618111"
"TUEYQdHqYyoQASwxhWHEXdCUHQSKwaVJTwAYXLq","WaNQzuFGxRoBxuOakdWtIWWQgDYCvseZBWEeVlf","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618112"
"zTvICYiGrHTXXMLQScWlfTNDbTWtRJTlldrSfbP","IyAKYrrwSlsAHbsLxKjYCcyZUltwkQUgBOQViiQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618113"
"FTfCNUXQgzqeVXaq/BhkbQyHYQOZOUuIjhQWxUW","rccKRSWZvynZqiUkGgkYZMjlQREPKlNzvWCgxNF","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618115"
"AKUQaZZpIpJSQalwSwrfTHTFK/kRRWqqhfXPMZm","I+UTSTRwJoXwKOnJENSVXyFwTtiWBOyrgdJZVDZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618119"
"a+QuNUIWRAuUMt+OPCNSyiPYjXUfxODkydwXXfM","gTYRIWrWKbLJxfVrkxQWSerYaNcpmrZbVQgYSHw","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618120"
"VsAUadmVGBUZTUvLeZXYPWOpRINoWipW+ojXdCb","HiTQpLhyQkDZv+TiXtqvJmyptHBIPHZwwUubZa/","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618122"
"uUxG+jYrrnUHbVUScZvpVtrQKRVUWckPYzVBPjf","HglZe/pkDvuORiWDZzNsHpVUxbwNVvXNOUbWDRt","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618123"
"UXVChGpyMSXJfTThEuRvVptDVoAovBvEFHEF/cs","KTyUaWagSLHedDxuuvauUGybyzWWuPqxbvfyiKs","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618124"
"WtlbKQmrQgJ/aVXwQGQSZiZPHqNovUvIZHXyHfS","dhEcuSqYoYBiUQMXpvhmU+VSacSjriIZmFHUWCN","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618125"
"TtUZfPCHzXmiCbJUrPNWvyTBefuElmUZImDhy+D","vrGFSraq/YzGJDGDDWeqqdAjdJjFeZkwdVLedvN","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618126"
"iSZxjebqXoQEYHjMbflzgXWFyHYkVggqfdcpsBF","rCWVBMXYoWhJuJubFVrSWfWwazSHgadRTVYXXBv","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618132"
"RzQLwIHxlOLAPwamB+mjJAWVOylsGXXRjrim/oH","tUiBC+WnAIVbTaQlpDWUVnkmWWcLmaSHgbpoopI","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618133"
"qYUzvjRNszXPwuP+uFVsXPOmvdtCaTRUEUeYKQe","eez+EsTuwpZRnYTYXJXzXomZZRWPsuZbpXnSMqW","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618137"
"nwrVoSHvVQVBYmeOKnNAIZVRfMQUGuwLkNmbrHZ","mokTZATDyokQQOksSxtYrZjHGHErXRyrZeGwBQn","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618138"
"kSn+cDQuhNkoNiBFZSJYhWRxjTgYIOUuiHYaXjT","IzAqbrjWVuUnSMQabpQ+/NkYgdUWQAtRYeYwWDe","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618144"
"HIhSrTSadcoVYiohWRVTBjeZWaSNiOpBSkheUug","GDGmRXk+Kc/YNjSVtPBJYBzdEePTwVjevuMhZVm","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618148"
"/VZcpQuZZ/+kTYYTMPSJLGYiLVFEeCGqzRSQufd","VZFhXWTEVWYbYqFPKjbPxHqnYztHLWnsAALZYif","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618150"
"gsedUxUkJeohoTxtRTXgWvmYMXTRiOhvfgyoWnN","XZmxZfOUul/UuUfuUdxLVvQnDPYTZjAgZQTQuAu","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618151"
"la+AXoXhDouEFdWlvRiWUKRRBGd+FqWZVUSttQj","XZmxZfOUul/UuUfuUdxLVvQnDPYTZjAgZQTQuAu","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618152"
"Bkh/TxRsPLVVgoUGbGmvXxSva+SUKL+fbjNgVMA","TREtZ+siViXxNNqYYEasWZjyhrZNDCqG/UdTcSO","01","Turnusablesung",2022-09-01T00:00:00,"J09A1703","00000000000005618153"
"XBwOPItNjqQv/SbpyrnWSmZvPSNbEZVfsWRUzHX","qdpUXRIrsEHZTVmHVYTTzkhfbCWFWWWitSzMvql","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624720"
"CxMPoLjDRnJfNaYMrTQNb/xUZrBVuUutVWrpGSl","SIZPhsrTcghWXDSxMblrUBNgWccBapOyzOZHjJq","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624721"
"oMvOkIjzNWdlXmVbWTYXuLlQyiqBJiNfTxefPRj","lQZMYIPcKrMFJSOQgRVVcuUYn/bERVSeaQTnWaA","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624722"
"ZVJtVuSvyZwqHeSyUWWFgpWYqoAo+SnSbrfoNVU","BXPQcZChfHRbOTUKWbZbSSwmkuXGERgeFcUoHkp","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624738"
"LQajqsYx+EYtHBvSLrMWVbPFuZzccoXyXlmTJxQ","gzPeVuMWFdwT+VCQYmTbU+zgjhTBNsJQZfy/ufW","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624740"
"rUwTpvhbLWsXAOYbPfwL+AIkhzBSTQVQn/ZKoVg","qllSbCCVScEvVYWSPIZapNxBhSGNRIKmjBUKKZH","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624741"
"kGRUqopupiwTztssKzWTDxvWEmTVlUYKLzV/PTG","veFVXRyJxfgLRUkMISKCxwfdfRoAosXNUkUOYQP","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624745"
"TYDOjXZRcDdvyOWRpqUMZSmnawIzOxdAg/qLaug","ZHUSwUWqYFGYJDTOidYocmcABnjvLemqZngZpNp","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624746"
"ElcuRdZFryXtTAkfYagtXlSJEINgmCxST/PCAYH","/TbrxUqrPcVKQeCyMmxLUJVfWcQjBecOszThWwk","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624749"
"iBNhUAgvASkPWiGEfjB+XnIFHtZseL/FobfIXmY","faoQsEQ/BrpakBDmsgWMIqwDbuGfNZhlTVbTKuj","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624751"
"kTIptqyYajrURJLU+OZQU+KakPcVsVXittwLfaI","RESySEnCBJXtQjfctF+gFpPzC/dSmhXsCEQZGyV","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624752"
"QTBrnXyd+SfmuKNVZYdAnGUqjnzdKNozeF+wQXo","WRmGLbssiy+XYVFZBDMtSsdWQpbFFgTOXrrSHIX","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624759"
"FgzZOVlbJsltWrlUoUfvILUSWmGQIkrqLVpRcJR","WESrqPhaxJ/TBwQnxeFYZzgFUEZFsUZReSKulSV","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624761"
"WbwA+/iuTTRwcIkmMShUVBwQXKjJeJcdjSSVOgH","HRZnXQTwzalPByTWFQwWhpNIGShRZrilK/BoLUx","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624762"
"VMekmDoMHtgkRoSOODRZQbIRzGC+kARYYpHm+Ro","noQALVTCGf/gsVZsQgDXUFltdQTrxWTTLlqChli","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624763"
"RUuhCoDeVtTLsbImrTRYzMBnSdoiqecNWLuYT+o","Qo+AFajpZTQWvZUfXmpRniRkZzhfoN/QXRZYurg","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624769"
"apjRjhujGYzsmtZYvRWFCyPgOOBaDIIRSSIMdMS","Qo+AFajpZTQWvZUfXmpRniRkZzhfoN/QXRZYurg","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624770"
"OFFWlBYyYliDuQqmqpsW/omVuV/bRVCShSwUxgH","NUnJSULrrgf+IeTiSctASWJDjoofpLTWOrOWrNl","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624771"
"WNLVMCKWXXVlUvWDWkYMCUesLjleXBxJUZOluys","yyhHEltOsVJxMwmOYAWTbjFbHSQdupDKZfuZGZS","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624772"
"adcRiCCZNGZRZeQTZiMOSebJTafKyNNWwiYwIUC","ehRcLJPlzwfbyTjTDUWXxiRqxMLKGQaNCNZeYBl","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624775"
"rpr+CEZvBPSUYqReVFVxoLndCWXLdDTT/MVfiYE","QjHVURMqSY+AeMRsURPCl+RcnVvRAWRaUUDCUnb","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624776"
"hAuTbJCKXYMSfZPykKEZzZ/Dfzkphyyj/zTKzNh","VM+QKboBf+brmbTAqyVYt/LU+eTUBUImyZCZVOL","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624779"
"tyFVWXRaWyKXqWTBsFEOOSZPkNfrG/FXaivLeNJ","Mffw+RNdVCNqwLYCzYRZEEvUcnnYJkTfDzYMtRw","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624782"
"rhUVrUVqjXVThqCGfgWSnCQq/ibKtvnthQBBHYD","PaIAAsQhAVxUDAhooWYIEVqOTQHBLb+AcBXQMLb","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624792"
"TGNdysWOdUsjIaNSvDStmZvOHGGZlVXfJbGUIHt","bVZIrGgWXUzdCBR/tWpYgwSTAIXroiUqSPuVRpT","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624795"
"jFgbZXiUMWQEWhZjWhSAljorDTCPtSuTwU+yNXY","sXfSC/drSXZRfhiTATSVtmwRUYmRATAaWTLziJp","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624796"
"gBgYxvHyzbWzsWgJPZTOpRXXntWwGwy/pPUnkZi","KmTjqxBS+E/+shknUSRqSiYV+qtEuxWnCtXbvtZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624799"
"eckNFfTuSWEEcSbYRAPzifeETmqluwrvPYXtfhY","hbbFrQXGy+yxeEbQAwUWhWDXWpZyXNSkvwdvWTH","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624800"
"yqIyHGVMogKVMdqUjdEIFaCRiuIVreVfbnqpZXO","lRBXUQgTnXSd+THitoLtyiQZxqVMDEGgXqhSMMq","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624802"
"oOhYFCcUBFXgPEjpgRdGQkFXkVQyQrvyFnFxxi+","knzhXSvEtjFTLqUiMF//oSpyTffQLQnIWpXirXJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624804"
"xVTWrGSyZz/ZuO/CUfvRlbOjWhVWoqMqyGZPPlp","BmZQJWysr/RzWRnJshXFVGjkyjYkTfYrUyjyQ/T","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624808"
"u/xTVduUrZNWgTkVNDOkPYVWRQJWkqhMpBsUmUd","dMWWl/guuESYbVSZXJpyUdUlXSKVgmqRenuZQxu","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624811"
"PMLQGKTdxoOXdYYiZbCisfBVbDznPQMTiPeOSwc","nUeZgEQsG/UGKgT/BPETCnOlKstJoltDpORgffC","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624814"
"miRRfjYxFtRqVWAZhVfIKMRxHZUDayPqGqmKWUU","qsAWRDgMGlKYsUDhzVNiFIkfwe+MxyYECuaR+ay","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624817"
"NRHY+FwKAlfpRKfnKVqtQDbLlgQTngVJZQfmspU","rcwTiYn/dSTCcvHRrVQwOOCYCrhzZNFgNHbDGNl","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624822"
"/JXQZYDskQbTZ/CQdYDrQaPYaJLhonqrwITjXQK","mEHcSyWYRzVriPOvwTjVAIkXCTEXsiWMKGUYfeL","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624824"
"UehWcQbolhcAicOucJVEYQySfgJcnyjZWZRNRIi","ePYoVnUliSgw+IvYjEgBWyWZMYzMnpWdVVHStYN","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624826"
"HhgBcruDJDVqPZsiiaTXkFkFEWDEMGMKecQHsf/","jNSyQavM/RBSuzVskDKcfQwyNUvBaRcNMSTUVXv","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624835"
"VfFeGiHoKxeE/iZe/XkaNzUhXUZuvXZRMgoCcTi","YgiZsTAZMsUBcolYShXUVYAWcZpBqPVqXrQYIRZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624836"
"RuFUsRMVVZVbSCFRkDEYIZwbYyVI/FIYSRLQURP","xGTEMgUoMGTAptenKnYilhSsJSksDWRhSimEZgZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624838"
"NbmAUk+aSqLEQTABBZr+ShOTKXYGdVXTnNMnVWY","OGaFhcsKOSQu/UHBVGSmkYXFcSFAjdSdsTJAVTW","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624842"
"Wj/bbqQNxlx/SyLZLYP/yTLytOdWlnUnjyxurVY","hXxgDacnpJGSEBl/UfqwBFyyhiUuZYfMlPbkv+V","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624844"
"Roc//FIsaWipxgUhoxZQtGvagpXZNUXKNiSEVQl","iOeEw/liAITF+XcmUAyMRhSGNuSkxWJFiXZzWC/","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624845"
"UWpQXltGEvdmhVabxxEnUbBmHQoQCGhScLJR+Te","iOeEw/liAITF+XcmUAyMRhSGNuSkxWJFiXZzWC/","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624846"
"R/YUMZEfCbVfMWxWssSVrHyRBGRrKlEpeyseuKV","VA/XIUFUhjudtIgfYmcrqIvBXRJWaRHLDRiNdyZ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624847"
"TEymQIriZIZfuNTbJytMZYRQHJqgxrcDaSuKqp+","kfvVHEQUHrZebxMgChIxIolFwOvTuqI+ZhlxBeE","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624848"
"XfwvtcLxUrGsrgWBVWcBzQPxQdHXkuZZiwVdlyl","OcKJsUBpzVbVJjtkEzVhkJMENOYTfUVRtBvUUWX","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624851"
"msoZvEYfvYUZCzfRlyPYFgjMKXeqyMSJTvSPzmx","iZNV/MdkcSHmYEbAdSxZDOTIXI/QUyMXRAEQNMU","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624859"
"Txb+kEaqQRCTkGYVYcSYZ+YIGSVMESuQiqVqdXd","/BUlvQVuaSqfQmXLvWNjuquc+LXYdOGVjijGJmJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624860"
"WgRpvomdNfvEvRUSkJkRfznKXVcQxwKPNDVDvsr","oUWSediZCjNJsgXnCYLRVQVFUdkkVVWoXVbX+uY","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624861"
"KWVSWGqtlfHqISgnzYsUqDGMMnORYrVYriRxreQ","vS/FJNGoEnIvsPMQtUYKCXTRmYRlxaXhZwOJwzS","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624864"
"saZGLlXJROFtZmLQJ+/ezfSDhIHOjXgZoOV/wXP","SWTlQFfMBmpdHUYtYZpdRrCjsNuJeliTVcFujlQ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624866"
"jQgCzTWFYytRXcXXUYRoHSytmFMKuHZiST+ZJuo","BctjdTNmXakrHxJUWpkWevVMKXEVtoIislPcLGh","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624867"
"WdsPkXWPQTQrnTsTRYn/iGAiZxZEpJASNuTboPV","BctjdTNmXakrHxJUWpkWevVMKXEVtoIislPcLGh","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624868"
"pQKtuurXdvSQMPIpwgDPaWBzWoYNhwRjTOUSYVU","TKvWMiXQQ/XQfZlmDdEKPPDSZrPXQcMRQphU/MJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624869"
"AJLxYiVjTFd+ZTxEYURDudanYJgDRzIAKTKzisQ","ocxUlCwRcUPdAXZZSfhAtwHZVXSsUWQRZSQepoG","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005624877"
"uKbijAauKqYwtzTcgUECUSUSkRfTQSfmWpIjKnZ","pWwtYRdyXKf/SQIQBtcTFXaPfwXSJdZFLxKL/ts","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630190"
"C/WzlxdhIBaCmJpyzf/opYSIXsJRHgwWEnnqKvN","KOUhMtealVIvYrcqtdcNRFUWNgQiOrTXWpVBBzY","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630191"
"ZELKWSisYfRKSYqxGsho+VyXRekkeSbbgRSbRmn","QcJWGAAhWDiWHIhKhFKrYDdpXmUVSUNmlOHaxbD","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630198"
"IYYyFMVS/fhcWiWOUsUWXeWuV+MXzFRt/edecIV","aUzpRGQJHAZZxaktY+lZQNngYCWDLYOPkdzjxOe","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630200"
"YpIEOxXZqjEIBYFfRGUXOHNVXGppykxNuwnnJIL","itQrZwrUp/XSUa/UZLGpcSASFkLfvZoTYFdhOQl","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630202"
"eArHZmUlTTTaTSyTwVPhDLCjujGHJQZ+UOoSHGu","PIgiNZTCycpjvwVrSQ+gCYnSUYRKeKYaSWb+/sC","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630203"
"LtBsUlHZjiVJBssdEVLZrTYSPYxmppcXFTCRMCe","PIgiNZTCycpjvwVrSQ+gCYnSUYRKeKYaSWb+/sC","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630204"
"aeVIy+Te/ZYghik+VH/OzXGEAucOwKDQUSnWpsi","NYaYFBEsDfSeENieccxQXJzKpcquxWTffRpKUkY","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630205"
"YGRRZQSaHWVpisXDYoEOMXtEWXR/UZRxwBfrXUz","u+ntSDijXkBOyPyYvUlZn/nVYVMegTPoKKvChpe","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630211"
"cSeUekdZudEJu/UdAUPUvWzAryOZCHkNSCcOWt+","AnCTefswQfbSCWzutpWZgSunGERSVZcNQncPEwX","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630214"
"XvqGxANQRFrluXDXRU/YNHHRXQaJLXrTIhFoKWQ","BpOp+vSiWBVthSPGtlkaKSmgXQHVoVpMPuNVyey","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630216"
"XSzVYyllfRW/iDjKYKhTPBuvjYGKohXHQUjguPe","SVSwmkfpbPHUsVYtjpBUyXMCbihUTnwCYZNmwts","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630217"
"uIWQNZXkuQfPUREtucDTPVDEUZK/MNVEWX+gfkk","ZHvkUaXbAJPmXGDyXnPTLecQPUSQc/IFGytSDTW","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630223"
"x/ZWvDZbyoKVeWUuQjXCRZyEMmiORhOGRZQDHqt","MpHDZ/N/VHsJdWIXxBUruk//XGSxoMEXbxOtyLA","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630226"
"IYKRf/mJSWWqncVWTqHsArZfyZjCZkJKAXCyUzK","HkTjmZXTvXanBZxOERZSSVeYqxfyZyAQUTKoLIc","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630228"
"WgSTqjXsURxgYPtO/B/LWdctt+TiQVVSAeEQb/Z","kzYSJkxUWRvLmobrTASY+DzRhRyANvTgzRLTQiT","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630230"
"KXxNXRISieIvjyhQiwzFEIUT+XtaBlIBnJBjZUi","sORXjBJ/XzUaVOnaXjDuYYVyfHjspwwLicUWlZ/","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630231"
"qX/yHYxNRheUOdjDHakWQHVDUSeRiTrySZuSNBz","JluktzVpVdopomKQvAogzVrFVyXWJrTkxdVjuqU","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630232"
"QTzIOoV+tuTmZwejlfTRJETmhYYtPwNUYchiLbM","PwkEJUmWVFDUCKMyHVtRmavYdJpRrOEdpoQuN/w","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630234"
"WdRsVdJSAiZDnTuigewFk+a+SXljgGndxKt/eOx","sckDJgav+AUkspFVXRVgKZrXKB+fcfhDamohmcg","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630237"
"SUGvjTYsqfGWRIAwFWLItrbOfNQpRncXLqb/uYm","GYZxDWVTYLiWdXwBOPDvRCJnkxIbmCFqDiiiYzD","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630242"
"aNLvZQXZUCdBPWQLeGGTMCechj/VdFxUSsGKoCk","NCxOQzTqhSEWwSeSbkQZrrAZITqDbJtQuHxBVfW","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630245"
"LqJTEUZFmQvBXilUbtcDslnRySlSnWThPYpLUFn","eXzYrqfXpsGRxSgckKztIVajnXPnpZk+QzPPtfr","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630248"
"fLovMHlPwQKWTuqMkTUazMYLJKPeNOKGT+hRSbN","'+RqPVPTzJKFgeRxwwZLseWvpdYVYJjeRguQVRyn","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630249"
"JimtjmxvuTJRNfRxnTusUUFkLcWbu/heDXiDAXf","pVYiKzWuqTigVkAMBfHOXUrIYLGKfQieaVRLSDs","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630252"
"edWZJWiQFYaZJVYZbRxIWWezxVghMMlGcmv+TQb","pXINMuIioTW+IZ+TXTVQQRRUHXZEUkMw/WmVZjY","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630253"
"YjLtZEoOGHha+bSS/SxdSrrRSpaQxZnIZQRFRDt","dyjDUWEAWbZHjhzA/DsNQbPGaVkLtaXv+kRUXSG","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630255"
"fMnAUrRqTkTeXPgzpa/dinmpFqaZvtRPMcI+MSu","SlfwVUPimpjUAjNiOHZz/cW+FVVYtZkvRbzdiTu","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630256"
"ZrkrbRqxlPljrVMJqUcsJVkBhgLTATiOzmeYArE","RfdkeiPysZjlxWdgscZttClraDiXqGTuCYwVoDV","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630257"
"QlPrAhqHS+iPdhrMTsCGVCHNHYTDDPOUVxTaQjn","MGLIOWeeMddSj+YgJjMZWGEtWQmlUHeTdygRVZL","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630264"
"nTrTSNQ/tc+YVpTYiEKSrnduwTvWMXHjyzByDVX","O/WuShPNcghSssjaeRVRmJnRiUhMYUHEuBoZriJ","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630266"
"cUISrm/QCtlHhWHFLYdBXBQdblQOSXVUyW/nalS","IZfYZYwRqPejWqaagIhEwcOSFRF+RdYmVVl+/IF","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630268"
"MITUZHADCKRdEEJJTXtUXSgHBZLFjthdwlobVgq","lHUyyxzrWDOJYaYTZtHywNqHOVRcgRxFqacsQCS","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630269"
"/qYUXTp/aWtNRuwORvXGnkeOrvNME/wVrYBnjYT","JZMjFfVUWYbxsVjdSLqSfFKQEGYgXzPmhcZihQu","01","Turnusablesung",2022-09-01T00:00:00,"J09A5403","00000000000005630276"
"jTFdMZojjfolTEXaXxrXijuUphHcyczRqFTIZ/R","NTeJSZaRWGQOKjipYSUKzYTSEaHOrlYfpTRFofo","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000004691850"
"XbNVAnbhRGjRqQsIxrbITPbxIbrqghQMpc/mplD","NTeJSZaRWGQOKjipYSUKzYTSEaHOrlYfpTRFofo","01","Turnusablesung",2021-09-01T00:00:00,"J09A1702","00000000000004691851"
"dpHZCVycWubigRYsSTiugmEWdzNIvYVLcqvVXLw","T+bqKQTadYdRGnFmLjyF/gOWvQcPCTCQjiCXMSU","01","Turnusablesung",2023-09-01T00:00:00,"J09A5016","00000000000007504845"
"bAVnHLZYIeVUMCEZHVkQSXcNxaZORMQjoOMdmn+","RILmaSLQentJeOWRVnMlIZUSPniAUXmZNmUcXcC","01","Turnusablesung",2023-09-01T00:00:00,"J09A6102","00000000000007509243"
"/+/ExsSmvcArYWQvYfQmBwZgGPTWyQNKNCJZUjS","wpFFu/+elULMRZuX/TostPuQnlUMvEFREwISUip","01","Turnusablesung",2023-09-01T00:00:00,"J09A6102","00000000000007509244"
"vwQgAJTtwOu/Fs+jlMIXUTlwpYEYWQZWQuhnyKq","lHtnjvXAKhZOTkA/UfeBLUQiTQfqbKOFgb/ZlTO","01","Turnusablesung",2023-09-01T00:00:00,"J09A6102","00000000000007509245"
"i/k/JWVSYQXd+qopYPtWPYt/HkDLkKOngldIwtV","rWWZeVe+W/iIZXUAwPEtkXKvZWVLQSJr/lTYoon","01","Turnusablesung",2023-09-01T00:00:00,"J09A6102","00000000000007509246"
