Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"CRnRUCRVsiLnLRRTutHFpLDpzKcILcRYIRXUMu+","QNKUFSoULXuDq+qEpZkffKDQJmdbsxSdcvQzhnJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673146"
"GEyOtotsPvZGBxCgMJZLbBD+DWGgMftKKYMarzR","CvpXXRxRVbQ+VrVBKUDLGLJHHpHDZUGErZNnooz","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673173"
"sBbwvEpGWFmCpxq+iHZMRFtRjTYlZNlfXiUqYTk","ETvyHoIJSUGiwveWYgYMHPTHwluUSCtuZObVXjX","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673195"
"sPnSzHtgdfvtS+SqDVrWHUIVOUtwbK+yVavQVRB","XQrhlklLLQRGWoaRaxsCVWWY/RjfVOfZIxqXoyZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673213"
"NZgavjpPRochVLYhY+buZWCBy/BpybPjonSaIYW","eFdeBOWXuoVCVvZZYzRHXXTTCheEzbt+RDgnlXL","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673238"
"FWaChxTSAaTJzZWAQJGqkFJRZQHtVsUQRHHNsND","QFlxZvRPMBhVpEYvpHzlZOTTvsPX+f+tiDXrnQU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673286"
"jVBXYOkTPsoT+ERxQYLqQ/DXwtGdZwMonGakEJR","KZRaVFCTVOjQtYRJFyKRDLXhSYQUZJpjyKNQVKK","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673341"
"YAWJKr/XBWRTFJwZS+jy/jRnWXW/WeodxRATCiB","CBQeQWpSSPvrQpX/CVPOWVDYCtmIStACfWyTvEQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673349"
"STDVsEZTGVpkGHTZJXNMiUZiiYJuWU/UQ+wA+WV","EZQ/UpKRQKgsVdOhXVhYiffOdQAqoQqfKAPheDg","01","Turnusablesung",2025-09-16T00:00:00,"J09C1621","00000000000011673359"
"isUrZBrmaYld/ZocQCERwBShxTYBonhRirULSYk","FNKNXIdDWXDZFWYQ+yoqnQiKmWpUdrkfN+VCrxR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674615"
"geephAmhxyuTiQGOrwbXIWTRlDnNoLNOYGjD+JI","pmbESoJ/T/FzVGdlQKXLSj/scTOWoyJsVXgmP/g","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674622"
"ILX/mmEATyNoSbEWYTSMnxZyY++qFMGyquXomvO","JEN+gZRBWXohSeUloZKKVTxtTMnqQGmZUsXtZCY","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674633"
"iCQjDTkYnMdqNQVsXDYqkfCcUUbRAnkE/oAqaJH","eSsJidw/bWgZXRcfAYMDhVrLUXEgRlzBZrZwWYU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674657"
"XSYewebyNCnaRMQQoaVhszx+dH+uXmPfTVYog+c","nYX+pEXnSHiUUfAKBwrYEWgdW+mOdCBxNMdBUYa","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674658"
"sVWyEWbGnHhlLZZOYrJSNJz/tUGZkdRFvU/wZWu","nQUrFWTXWgCSPXpBCtiAqLVWlGYWBiZASJR+/uj","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674699"
"ycRZuNJRQshQjQQIOYPQBOqougWZYxDFVARgEFA","OGYoUJaJyF/xXVbUOIKJRioQdFTRhAuCBP+YjIf","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674702"
"VdYXwvGN+WIVHNEiUqXclEmZyB/dnKScpNUYLgS","PMWerXEheuxtVZYdYkRFes+Bw/jCFOBPArPXFzU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674726"
"XfqOdWKoPRDiFEPbTyfQIswSKQprQUH+JdxRLWj","DBXeqmiBKh+OPkNSgOwW+BETIoUdCSuQwRxcJFG","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674729"
"mLWZoEAMCTPNWVNfZiMoGLUBajZQVEETEeXVGJT","G+ZkRISOTuXXwXLyaTtejwZpTNFQLjhCDZ/gHWQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674747"
"/nuvCUqLygTcXHfP/bPBVkDZPIJodcZQt/ICQqE","cgqUYYVxxdQNaneBmTkQXmrBZOUpPMJKiLpVPGq","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674764"
"JTtXT+X+pjepORVZCzxKRggCwXafKMWgcuuVBaA","NhktTKgeYVOHyLPIeJi/gSV/NZATR+rZXzUfXqw","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674770"
"XjRni+fVXLcYzSiEqvG/BxZmrVWOQcTyvt/slJx","sziQqNZtvQPTdUxchUPjmYhuhQbmQPZxlvCXnUj","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674773"
"QGwcKXFQJUodHDitRSSWwKTavMOPvgT/rHLpZxU","vBWavEOqtaPnMBVTHRsGXhxlYJmKWWYgWhLFAaW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674810"
"cKKZMXUYfFYDJXjrBRVXawSRuIbWjzUJUGSYKoP","DQQSfSSOKHXxQxTEBfjHSCuMJvVTrms/XTVLZEM","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674822"
"'+SqUX/TCAoSLEfClYUWZTRCfnbXRYLmnzhjYjh+","dJbioZotQErYTloOGbWVRHCFYlVaKHkzjK+MUsO","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674890"
"vQorLnAqhSMXrxlDFjBwCuL/ByeUXbZsMWYhZQi","JeLzdXCDPUVdxnJCG+kZbgjSMdVx+TVazMNiWxD","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674910"
"qmEqngmolebFVnggRzYrWHnG+X+WQORvHbxyLLY","SckKSUYYCxUa+gWtDbXQVAhfdWZLwXEZQcYypAB","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674911"
"pRPYEFUlZKQLeOFSbU+YGBDDRAcmWzdlaGkeEVT","hzOZUuSOipvwqJNu+uUOcZVTpCoHQluteuRCWXU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674915"
"IZhTjRAcuqnfhfCQnXmsASNDSevtYktTHGmxVzQ","ZvWuyZV/hWATddkaYdBBNSAqtVhehY+NceQmJsf","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674925"
"qGRsvCaZevetVTyWzThVkQfITnEUlZjm+YmqWcW","enAKyESbLZQOqDoVULSGn/slIuWvKXOpWFVRncZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674952"
"flqZXTdBaTwVosPYOBmY/WIFOGf+ygGDkVEaGZG","MuXZzShPsISDliJhJUYfpOcBiVahYITcsxfoQ+z","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011674961"
"QqizKrcpoUjwDYePgNTyyQBtcSGIDredIoXpY/r","jJUTCJTsuamRHFdMWXEtjvYNEEfUzWnoMNlIQxp","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675015"
"qRRDVQlpGVeMlpOVkDeDDsZObXAXYxKTtZSyrNL","hZIaCoQUtOfwYBrfbFWVSGTXXzUjySZoPJmUNWS","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675078"
"pgQFOBZMJcFsVDGyPacSEM/EebcYrsrXceqAVVy","'+RWCOLAmlDPlDdIL//YgrtYUw/qWRyEdNDayKvY","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675150"
"guZLZQrzFReK+rQc+VETeglmGgfA/xUvVISZPqP","kZycUQcxkSxNiCETvsRcQcYvOPUTyXZXMcTSTgi","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675266"
"HpNBWRTWZWvMidQBGOKBQXqAiIWUsYZUW/xahlM","cOEiRBaYZbQEMgQMkoajeguQkUOnqcjVQLawncT","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675268"
"l/XfdQKonVLHRQAnLPJI+upVjnCLeaAWlvWrAuH","cOEiRBaYZbQEMgQMkoajeguQkUOnqcjVQLawncT","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675269"
"WWaBntrgcFS+R/+bAZVdeGWgSWVxzAWzmYTpcIF","WzRLuYJHtTnlSMbdsHihQYVJjMfhRPOOoWPkD/e","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675292"
"xxAnky+AwlAfhXYnDHlvFWgX/ETToTSAieowubN","KRWhHOlmCuYwnQ/eZKvqdbJtvZgbWjFUlieYclM","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675293"
"WpSMAplSSIFkRSvkTf+UCuDPWkyyILpAGYZNeoQ","fYgYIvfWAXPQ/uQBRgROoVXCXLKgSgSIWuxDTdQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675327"
"Law+MJMdMPcHnQz+JlkRwTRxUFbYZvuCrU+jlBX","HMZynl/VXqfKSJkWmndRiDVyASWVkR/SsFQPpzs","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675349"
"yBj+XFYAAKwVECKv+slReQNLNZlHU+GnZUcghRj","XjBhxTmJsJwPdjIWaQsZWUdaTiyVmBKUsnkCBXU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675385"
"xmsIUKgqBCuhbTUUuScpPpVqwXSszWczBzXpOAk","J/jIiazUruWqohMLAvylzmaeWRhX/MlRQXEmk+w","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675446"
"JqTQZWSBWoRvZEdgPpzyMYYhLRGnUDtOdgEadRB","WGtgsjPWV+YCFONNVfdaD/asqFxQE+AsiCxYUQn","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675471"
"bKTrXvjY/WQHWBBiylUXHtXzmEQonwRcSlkLAbP","DQZiUV+tXoKRQR+lrDMuXRRWBAVWOqDyxBcqWZW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675536"
"FtVdtKXE/eTMOMMRthulVMUdDEwWnyYYZegczWr","DQZiUV+tXoKRQR+lrDMuXRRWBAVWOqDyxBcqWZW","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675537"
"vMRRYWZlpWJgcicdpgCmXcutoZsWHYlHnYHzNrT","RUNHRIstmXaYJovWbxqdlFIKEmyqtXkhnoLjGKE","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675563"
"fpJWKdfSUfarQVCEWjzXngomwQEXizX/SxqlSUZ","RAWGlXBKbQXUWTUhXKvPVIcqSQltPAvFdmRGbWR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675569"
"TnDHXBWYBTEykTUtTRQVTvKZhPWdOdSDaDSLZIa","SmTFgcBPQFjshsWZJ/Sn/ACX/WtRjTrikSCGwQu","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675598"
"lEthZKYxXYSVWMoOCXInFpEAXai/MoZzpJfZjWc","QiAKBFwiQXCTwIaSsenUoYOtjbZMLXSloVcYC+S","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675616"
"EMsQyLBdYOYSEowSvVkBSJUYRfWpvVURfhZUaqX","/ppQyhOeHclZReeVQ/ARvQ/qv/ZXIdhisEbdHFR","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675626"
"PdywdzsdEFtP+xZkRZUhKzP+RS/vlkVNUfZtxVX","TAaWmTVEJCB+RXqbDyXfRQXWPSVD/UdQbWSYpot","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675664"
"EfLXMzOWgUdASLsehThrpHxqyVXzcVttLIEXaQd","qKdn+kQQqwMUTEtAMQqbWYhYaRsjZJYxaIUSyo+","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675691"
"mQVUdFn/LMaYZRZCDTCKCUpyoAfkYESGktXnZQp","fIZmXxloAqEwSYMcocVQCOAxRDlXFXFqZdREZYi","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675720"
"aiRdtPUJZiEYaMYRFvZQRvcKgxKviRQtRfFgDFI","dwTJdaCOhXCWzD+QsghtEBceVUIzOvMftZyvAxn","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675728"
"XukpqBLCRFtRNQVZ+PrDRGqLPXxJCTiIinNVgTF","WvSDLCtTnxQATzgvYwZvQUPxsBFKgapTgjb+XwI","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675731"
"UbJUbdwSatZDEMMUtGQIJxZZBbgQUWnQXPDpxun","GQJQRjnZyZSoDxSaMIdkBdapHS+ZyhZFGJQKVdA","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675761"
"qVKwyZvzGxYkTu+cZ+UQXgBvXNclGCLpTOZClUF","XJlmapCRYoYpZmhtRTmZQYtUhaDXTYwuXsDO/+X","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675767"
"lIeRXCrGexAeCeSGnIpRzu+JWhGUBckQTXxYSfM","vjGUmXXU+ruhXSilCqYZalmGBWbZKJnyTadSqLg","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675780"
"jeIy+XVTZoYlDCwbfXeYIVvSaNGCZYXdUHBYSSw","SPolevSsVfGQfDThdWmRnXVchnJpUsWumHThxdA","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675806"
"jZXEA+QdvSSPWuVciWdXespghsSwe/HYdQSuLsN","XISJEjUJSiYQqaO/DSRNeUqVlWRQWnJVVpnRcrC","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675811"
"kdPKvYohq+VSCvnQtEyQpAUrVXVfSPJ/SfYt+Dv","yjDFOZNpPaqJSSbbfQWdydwmdvcGYwHZSpDWtJY","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675821"
"CsMXsxaP+oxPHRQFRusVnBCiXXAWhxpOykLR+qU","TYehnjDaHtJzlGLrXiyMuWpXCRBHCwBnxQZyIsg","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675822"
"FACRRyOUKIbdRaWFCrlmw+vsYiZTpBSsrXZnWQH","kUZA+bWlLwUPFRwQVjNcrEEQmJTlPZJUGKTEUqQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675840"
"IJSnXBlCxNHZxlZdbvSoHtrEDrGyNIffiC+zcet","XtbdQADBQJIYyaWmlseSbYXQcUfJgmubVFSzqtL","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675867"
"NSXN+EUjUasDLYmeyUnYuVX+BEnaTvsLbbZzvik","LTUZVXqu/LiRvwwMpOrIRTXxTizSLTXR/F/xaca","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675868"
"JzQpYPtXditjUoDqgCWnt+TTGWUnbTbckUDXwtc","WZoUYqeQqPYVU+ZnChfAXTxjXQmWoA/hdyhBMWl","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675902"
"XpzYUIVxleRIjRYPYe/UVsyTKUgivwRQhUWUxaU","WQPSOZ+sPPwcztkMqStQLwiSmChBGZZQVDRT/WJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675913"
"jZQjwi+iWHfRhn+yuXOZDKihICpTSHCVTz+CQzq","FRHYGljwsPdVYcMIizwQjQmOmDc/YSZEWkUzsVU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675920"
"UHvbENXDcQHUmZGqUDUEnBQgOzEVNJjwQWWtZUz","NXgPbAYsvVTfZwCrAzftycnOFZQmwKFtznCT+lS","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675926"
"RZsNUmMGKycdr+SBxGUWchUtPQKhtikMPvloRUs","nAZbeHRyzp/EbZaQWAjSUqYHQoEYUGuSfjMZnBh","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675932"
"XLILBofYWUEQpKqQZdYduqPOkZWOTeUFfzkkXAb","p/ZQSCqHEErsRYDFTrPTYYbUWyEYNLMuZmTgzgX","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675933"
"VYhadXnRoQeBbtetA+sHTqTDcMKoAJWVhhNxATF","vKUSmhy+CPaJyCQ+VQgE+zqmUinUYZhmdWWjDSy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675938"
"nWWyfmNpxDYavNr/RJxoYJNfVwgHTFON+zEjoAJ","vKUSmhy+CPaJyCQ+VQgE+zqmUinUYZhmdWWjDSy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675939"
"cdq/SHKNziFcDKDmTQiOuRMgWkTrfKtLMr/ICbi","'+dChxzCRUmVfVZgqaRUSRfoQZLsCQIUSCOBVySC","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675954"
"fdcHyWKmgWZgORUa/VOIGtgYIsLUBnFZBlcOFbk","jivQQpyULP/kUNhsYElEez+XIWgNiQcszZXnlBU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675974"
"cQwsZJUurqyaNzQzmyDFymWuhTBT+mCLcFEUoqB","dKJIKoszlYAnZLmVNWpsaRQKZMdDypOidvJWTQT","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675990"
"zvHOmfGsNRpGgOJhqJlbnVzZmdhpxXLaaBSNnsU","'+IpsQmnyGJrMWlWWAXrErqeklyTRcPkRQSQphxr","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011675993"
"QVSRWBVBwGsMszkQYvZhAapULjZUMvaqhqohnWg","LjTb+RSQDDGdGXSaroFZRIWZpU+jSRvWGZSsKTE","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676013"
"TQHeRrCqWa/UtRjpLhEczUNEHpxLpZzGjYSxFRv","XYoAkhqJTwTTueIadKksqvQvLQwMSUS/JmVQyot","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676019"
"uVVPmUSBtYErCXubZjiWOFdOSmoSqkWQQRVpPvk","sQjTJxDOkkXNVWSc/aVoKRKTQNW/OspMcddVKRc","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676072"
"nHhC/InNvJZQWQ+QQ+VQvNxmCRuYFBYXURdyRBX","qVO/cwwnXyIOhjMCqGIXWryRrCwkWWpUUcBDWuc","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676095"
"DFUBOewmDkSovbmFHqQSpgstSNsYDSZlnuaIvsZ","gyN+gedCPeYtUUPsofpBBem/egKcnRDTRTBqMHy","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676119"
"EsOUABuWxMqyXwmmFRRYoTEFQeTwhWLVeYYFbzz","AmKUEAMGWIZTEhXTYQjZpxXQASOVqwLWLlRtVnh","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676198"
"'++rkSuiryjGRUUqsXbYylPSIVSRbRzpo+vYlrbA","iYUWRqXkCvcDWWzyXBEm/sTGtNnA/NJYAVcMVhk","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676200"
"ZVFzJutgSYRCZityLzgBAAXxxSUYVSOGwPdMMux","ZlXSThwfpMxlsSbCWXLTRiHnJqRSQmpXvJhaPgU","01","Turnusablesung",2025-09-16T00:00:00,"J09C1622","00000000000011676214"
"UUZWeUToHoWwNJWziHbATRZWOcLxsKWnbeSmzxw","FmWNLTGbXUnKCWVrDDWrpQFRbAZTVyEJtRSokJY","01","Turnusablesung",2025-09-16T00:00:00,"J09C3401","00000000000011680196"
"GdFxcEUXVynh+wCYCgRcf+ZCSmcwqXSOYxMZBcE","GtXYCUldWzXlYjZKpvY/mIDThnigJyvpFWgUDhe","01","Turnusablesung",2025-09-16T00:00:00,"J09C3401","00000000000011680220"
"sDrLSThJwCvjVxZQXFpXZqUTDLUMAxOTRxGIyCR","XaZPiCkiJVWaT+EBVgxhZJSrf+qcLcuXTQXryoj","01","Turnusablesung",2025-09-16T00:00:00,"J09C3401","00000000000011680233"
"du+KsRjatBgWPYoTMRgsxrpYbdQAtTZDrmSFlHU","EApViVTdafokQdpYUBcg+nJaPTSoQpYhRfSQgla","01","Turnusablesung",2025-09-16T00:00:00,"J09C3401","00000000000011681406"
"iSQGcStTjJoTSZCZpIYaRhvNyWMFVvdXTQDcTuS","psSdiG+u/TgGIMVOISPycrRzekvrxZw+Cg+Sw/d","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681751"
"BEJeuSESXYEYZPvOGkccMoVSwXstwlGSAyr+ZSH","psSdiG+u/TgGIMVOISPycrRzekvrxZw+Cg+Sw/d","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681752"
"hxWHPzUAxTTMTdoF+HVdraFeXWAjVLTFRmYzPXS","doi/bGlVsQbWiuYgYT+wSTfBQEUu/ALMuRwamxY","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681790"
"KsWWPMOPzakAFIMjHM+bSbRkLWnZnWxWLgVIQVp","ZERlb+WIAwHEHziKQI+AsLZvVQ+IUrXmQtUGevk","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681815"
"NUHpBwXwomUgVYgnwRM+QZQXRpfVytfmZaeTfTY","ibjjRWvuYkJa+UjmyeteEZzzgSgFwUuUfK+VFzQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681822"
"UhJTX+AFXIqdaTVAoI/SpleQMeGhAWRTWXiRUUl","ZYMHYsoQoIxIMxSWSTVdyYAXUFsTRQGWSrJZPZv","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681861"
"YzxlzH/wuZjFMujqPRZWcWuXYPwAWxG+azJlblS","MTyDjGpvSMYLOoLbmhOFKljmYBSOzFrtVEYtyyG","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681864"
"UpBZIYmaWHaZrbRUqlQHsSrQOsyFmiN/xahNygA","tjMAUQMOvQaTjDHclhmOJQsRdwqULQEdesWPdxc","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681875"
"FIXBAgg/SuyHMWnGRmRoirLVIXEXdIZbElVOSca","VJJ/ncjQzZSXtQzxbVmpFcAFoURSQdZgKToHKCp","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681880"
"qhPRNpbTnZTTWzDQZmXoMkoPFZcXXJAaCAAnzOd","AKnCWqWvuDoQvTSYnNBsFrxAkZ/OqJzeVXZ/RzX","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681889"
"ldEyYdRoWtdDvVveYXjMKfXG+iUlXCQiWbleQuC","QL+XCPUQmQSL+HCnZjNXmfEBfxhakUUEmhRpKuU","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681910"
"iXWJQYQnyivwZTUoFPTYwczeVIVRkjf+XLEIQSl","YUmTmRYPoJVlPMqRRqzsTmFnOfTO+S+MSLscPEX","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011681931"
"LQTGCHqdWWUKqoTnvFZjTfHnfPWYQIUPORqxZTS","bLSiHEQy+bcUTQTvUBIMhXjGsmjSeDTZfs/aeXR","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682009"
"/XYPIRYSUWQjKSSWRkuDLbNwATQPnDCuHOGWLZq","cXoThNqeXSZpXSGGKXXWLlaSXCecWHiPuUVQIVB","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682031"
"lTScEYrFRsyjndKTAyhQYSMzkXVqryHlGzPRmSR","dkyVT/szVvKQkhwBMWxnlZnKLwlfUXtTefSrPuu","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682059"
"ORVTWeVVQGZXXYdMYoLd+oIUyXDKEIhUqmSmCQF","dkyVT/szVvKQkhwBMWxnlZnKLwlfUXtTefSrPuu","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682060"
"hQeFXIOmpEsPyTYZZeRUfZdFgZhCQDXUt/mHOk/","LUWHyoYzwQ+XJAT+HfthhgTVPXRpERNEYAVYTww","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682070"
"j+qiQ/QxLRHUHCOeCSBoOMXXkkYjouAzsKfZQhY","basSAU+UQa/b+TmCIOGTRHPSwpUzvEoBaDRYgiH","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682084"
"ukPcDbmxTYyxjWaGSKUUjWITpOGsPjNSYzjfnDn","GRdlkNWoxRZWELbVPLpUVTAEtdrbRyKfxbHkeWU","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682103"
"TpGfHANBXgIbb+aWPdPCDfAYRfOcmgq+RSRZWTG","LlTjtbUVeDACekloHZAKiM/lUlLYQJgKSoU+wDi","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682104"
"p+fLAVNVVQ/YfM/ozUqZTReWpKExVLWGIUWXWNt","RQkOuodAVqPUJoVdFJlvTVuuoxcTUFuRsPZnVRx","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682111"
"TeLOoTeUbNzMARzwoesPUIGIWw/qFCYYkHPRAJv","qNRyevkNBVwbrVOQuNwbXkRqTSvLVAvJt/kOjTr","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682117"
"'+Qgbh+evYZaqTRojDrGjKUoIVkCjKUUXPRFQdFa","pvJYgLORMiQQXFH/+nYjkoYZFRYgsXWvYYfRZvL","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682120"
"YAVgDHusHxZQjaQRVcNPQdGTQ/JjAR+yXrIOVJG","IRCphiRLRvhjQpKNVAjSYohCxqN+kLQDgm+rJQJ","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682121"
"oSeWZSkCSB+vKdaCMDGjkocrBliVyJGXTZNq+PZ","ZxgkYSnTUOoVWFKzJgbswnpDHeTz/QafXhXX+V/","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682129"
"Ww+ZJVaqIGkZEyVCrOW+iI+bLDBQxrHEROTeY/S","WEvkQURXLJgvWVXWpbiUmTQGoUJGeQJCzOuTyoZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682175"
"nzQUtZTJpRngshLnuNatCrXVYuGZQvkSXGNvmFq","SanZTQFkp+ewnuOhrLbQzORdrhYCkYqMvQQryph","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682200"
"PeKHorWkOWNPNvFTQUVQRXwgKAScxXQQhlQtRpx","HhghYGSWUYmSrPCkusffcNHDDBrhlUMQsdKT+dx","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682236"
"xTwWIAQZX/YmUohPQxOZypjXYJYnDfRgUylXVzJ","QKplMkIfhULGgPPUKv+aUlTAikXUPHJsKgEZQtR","01","Turnusablesung",2025-09-16T00:00:00,"J09C4011","00000000000011682241"
